"dia","time_casa","gols_casa","time_fora","gols_fora","ano","r_timecasa","r_timefora"
"2003-11-02","sao-paulo",1,"coritiba",0,"Y",,
"2003-11-05","parana",1,"figueirense",1,"Y",,
"2003-11-05","internacional",1,"fortaleza",1,"Y",,
"2003-11-05","juventude",3,"criciuma",1,"Y",,
"2003-11-05","paysandu",1,"vasco",2,"Y",,
"2003-11-05","coritiba",1,"corinthians",0,"Y",,
"2003-11-05","sao-paulo",1,"fluminense",0,"Y",,
"2003-11-05","cruzeiro",3,"gremio",0,"Y",,
"2003-11-05","santos",3,"vitoria",1,"Y",,
"2003-11-06","goias",4,"atletico-pr",1,"Y",,
"2003-11-06","guarani",0,"sao-caetano",1,"Y",,
"2003-11-06","bahia",1,"ponte-preta",0,"Y",,
"2003-11-06","flamengo",3,"atletico-mg",2,"Y",,
"2003-11-08","fluminense",3,"coritiba",2,"Y",,
"2003-11-08","gremio",2,"paysandu",0,"Y",,
"2003-11-08","criciuma",1,"parana",2,"Y",,
"2003-11-09","ponte-preta",3,"santos",4,"Y",,
"2003-11-09","fortaleza",4,"flamengo",1,"Y",,
"2003-11-09","figueirense",2,"juventude",1,"Y",,
"2003-11-09","atletico-pr",4,"sao-paulo",3,"Y",,
"2003-11-09","sao-caetano",4,"bahia",1,"Y",,
"2003-11-09","vasco",0,"cruzeiro",1,"Y",,
"2003-11-09","vitoria",0,"guarani",0,"Y",,
"2003-11-09","corinthians",2,"goias",0,"Y",,
"2003-11-09","atletico-mg",1,"internacional",2,"Y",,
"2003-11-22","coritiba",1,"ponte-preta",1,"Y",,
"2003-11-22","figueirense",3,"internacional",2,"Y",,
"2003-11-22","atletico-mg",2,"fortaleza",0,"Y",,
"2003-11-22","flamengo",1,"criciuma",0,"Y",,
"2003-11-22","gremio",4,"vasco",3,"Y",,
"2003-11-23","parana",1,"cruzeiro",3,"Y",,
"2003-11-23","santos",3,"fluminense",1,"Y",,
"2003-11-23","bahia",0,"atletico-pr",2,"Y",,
"2003-11-23","sao-caetano",1,"goias",0,"Y",,
"2003-11-23","paysandu",3,"juventude",2,"Y",,
"2003-11-23","sao-paulo",3,"vitoria",1,"Y",,
"2003-11-23","guarani",0,"corinthians",1,"Y",,
"2003-11-29","vasco",1,"figueirense",0,"Y",,
"2003-11-29","juventude",1,"atletico-mg",0,"Y",,
"2003-11-29","atletico-pr",3,"guarani",1,"Y",,
"2003-11-29","fluminense",2,"sao-caetano",1,"Y",,
"2003-11-29","internacional",3,"flamengo",1,"Y",,
"2003-11-30","cruzeiro",2,"paysandu",1,"Y",,
"2003-11-30","goias",3,"santos",0,"Y",,
"2003-11-30","criciuma",0,"gremio",2,"Y",,
"2003-11-30","fortaleza",5,"parana",3,"Y",,
"2003-11-30","vitoria",1,"coritiba",0,"Y",,
"2003-11-30","corinthians",1,"bahia",2,"Y",,
"2003-11-30","ponte-preta",1,"sao-paulo",2,"Y",,
"2003-12-06","vitoria",0,"atletico-mg",1,"Y",,
"2003-12-06","goias",0,"figueirense",3,"Y",,
"2003-12-06","atletico-pr",2,"vasco",2,"Y",,
"2003-12-06","corinthians",1,"parana",1,"Y",,
"2003-12-07","guarani",2,"paysandu",1,"Y",,
"2003-12-07","cruzeiro",5,"fluminense",2,"Y",,
"2003-12-07","fortaleza",2,"coritiba",2,"Y",,
"2003-12-07","flamengo",1,"ponte-preta",1,"Y",,
"2003-12-07","santos",2,"gremio",2,"Y",,
"2003-12-07","criciuma",3,"bahia",2,"Y",,
"2003-12-07","internacional",1,"sao-paulo",1,"Y",,
"2003-12-07","juventude",2,"sao-caetano",1,"Y",,
"2003-12-13","sao-caetano",5,"internacional",0,"Y",,
"2003-12-13","parana",2,"vitoria",0,"Y",,
"2003-12-13","coritiba",2,"criciuma",0,"Y",,
"2003-12-13","atletico-mg",3,"goias",2,"Y",,
"2003-12-13","figueirense",2,"guarani",0,"Y",,
"2003-12-14","bahia",0,"cruzeiro",7,"Y",,
"2003-12-14","gremio",3,"corinthians",0,"Y",,
"2003-12-14","paysandu",2,"atletico-pr",2,"Y",,
"2003-12-14","ponte-preta",2,"fortaleza",0,"Y",,
"2003-12-14","fluminense",1,"juventude",0,"Y",,
"2003-12-14","sao-paulo",1,"flamengo",3,"Y",,
"2003-12-14","vasco",1,"santos",1,"Y",,
"2004-04-21","botafogo",1,"goias",4,"Y",,
"2004-04-21","figueirense",1,"internacional",0,"Y",,
"2004-04-21","sao-caetano",1,"vitoria",0,"Y",,
"2004-04-21","cruzeiro",2,"juventude",1,"Y",,
"2004-04-21","palmeiras",0,"atletico-mg",0,"Y",,
"2004-04-21","parana",3,"santos",2,"Y",,
"2004-04-21","ponte-preta",3,"corinthians",2,"Y",,
"2004-04-21","gremio",0,"flamengo",0,"Y",,
"2004-04-22","coritiba",1,"guarani",0,"Y",,
"2004-04-22","vasco",0,"criciuma",1,"Y",,
"2004-04-22","sao-paulo",1,"atletico-pr",0,"Y",,
"2004-04-22","paysandu",3,"fluminense",3,"Y",,
"2004-04-24","flamengo",0,"ponte-preta",0,"Y",,
"2004-04-24","goias",2,"cruzeiro",2,"Y",,
"2004-04-24","juventude",1,"gremio",1,"Y",,
"2004-04-25","atletico-mg",1,"vasco",1,"Y",,
"2004-04-25","internacional",1,"palmeiras",0,"Y",,
"2004-04-25","atletico-pr",0,"figueirense",3,"Y",,
"2004-04-25","corinthians",2,"paysandu",1,"Y",,
"2004-04-25","guarani",1,"sao-caetano",1,"Y",,
"2004-04-25","fluminense",1,"coritiba",1,"Y",,
"2004-04-25","vitoria",6,"parana",1,"Y",,
"2004-04-25","criciuma",1,"sao-paulo",1,"Y",,
"2004-04-25","santos",2,"botafogo",0,"Y",,
"2004-04-28","coritiba",1,"internacional",1,"Y",,
"2004-04-28","cruzeiro",2,"criciuma",2,"Y",,
"2004-04-28","paysandu",0,"atletico-pr",3,"Y",,
"2004-04-28","botafogo",2,"atletico-mg",2,"Y",,
"2004-04-28","ponte-preta",2,"goias",0,"Y",,
"2004-04-28","figueirense",2,"santos",1,"Y",,
"2004-04-28","sao-paulo",1,"fluminense",0,"Y",,
"2004-04-28","gremio",4,"corinthians",0,"Y",,
"2004-04-29","vasco",0,"guarani",1,"Y",,
"2004-04-29","parana",2,"flamengo",1,"Y",,
"2004-04-29","palmeiras",2,"vitoria",2,"Y",,
"2004-05-01","criciuma",1,"botafogo",0,"Y",,
"2004-05-01","internacional",1,"paysandu",0,"Y",,
"2004-05-01","atletico-mg",1,"ponte-preta",2,"Y",,
"2004-05-01","goias",4,"gremio",0,"Y",,
"2004-05-02","flamengo",1,"sao-caetano",1,"Y",,
"2004-05-02","santos",1,"cruzeiro",3,"Y",,
"2004-05-02","fluminense",1,"vasco",0,"Y",,
"2004-05-02","corinthians",0,"palmeiras",4,"Y",,
"2004-05-02","juventude",4,"parana",0,"Y",,
"2004-05-02","vitoria",3,"figueirense",1,"Y",,
"2004-05-02","guarani",2,"sao-paulo",3,"Y",,
"2004-05-02","atletico-pr",1,"coritiba",1,"Y",,
"2004-05-08","guarani",0,"atletico-pr",0,"Y",,
"2004-05-08","sao-caetano",5,"criciuma",0,"Y",,
"2004-05-08","santos",2,"juventude",1,"Y",,
"2004-05-08","parana",2,"cruzeiro",0,"Y",,
"2004-05-08","palmeiras",3,"ponte-preta",0,"Y",,
"2004-05-08","vasco",1,"gremio",1,"Y",,
"2004-05-09","atletico-mg",2,"corinthians",2,"Y",,
"2004-05-09","botafogo",2,"paysandu",2,"Y",,
"2004-05-09","internacional",0,"fluminense",0,"Y",,
"2004-05-09","goias",1,"figueirense",0,"Y",,
"2004-05-09","coritiba",1,"sao-paulo",2,"Y",,
"2004-05-09","vitoria",5,"flamengo",1,"Y",,
"2004-05-15","atletico-pr",1,"santos",0,"Y",,
"2004-05-15","paysandu",1,"vasco",2,"Y",,
"2004-05-16","cruzeiro",2,"palmeiras",1,"Y",,
"2004-05-16","flamengo",1,"internacional",2,"Y",,
"2004-05-16","juventude",1,"atletico-mg",1,"Y",,
"2004-05-16","ponte-preta",0,"coritiba",0,"Y",,
"2004-05-16","criciuma",7,"goias",2,"Y",,
"2004-05-16","figueirense",1,"sao-caetano",0,"Y",,
"2004-05-16","sao-paulo",2,"parana",2,"Y",,
"2004-05-16","gremio",2,"botafogo",2,"Y",,
"2004-05-16","fluminense",1,"vitoria",0,"Y",,
"2004-05-16","corinthians",1,"guarani",0,"Y",,
"2004-05-22","paysandu",1,"gremio",3,"Y",,
"2004-05-22","botafogo",1,"figueirense",1,"Y",,
"2004-05-22","internacional",1,"goias",0,"Y",,
"2004-05-22","coritiba",0,"atletico-mg",1,"Y",,
"2004-05-23","sao-caetano",3,"vasco",2,"Y",,
"2004-05-23","santos",0,"palmeiras",4,"Y",,
"2004-05-23","flamengo",1,"fluminense",2,"Y",,
"2004-05-23","juventude",2,"guarani",0,"Y",,
"2004-05-23","parana",0,"ponte-preta",1,"Y",,
"2004-05-23","criciuma",2,"vitoria",0,"Y",,
"2004-05-23","cruzeiro",2,"sao-paulo",1,"Y",,
"2004-05-23","corinthians",0,"atletico-pr",5,"Y",,
"2004-05-29","fluminense",1,"criciuma",1,"Y",,
"2004-05-29","figueirense",1,"paysandu",1,"Y",,
"2004-05-29","ponte-preta",0,"juventude",1,"Y",,
"2004-05-29","vitoria",2,"internacional",1,"Y",,
"2004-05-29","palmeiras",2,"coritiba",0,"Y",,
"2004-05-30","sao-paulo",1,"corinthians",1,"Y",,
"2004-05-30","atletico-mg",3,"santos",3,"Y",,
"2004-05-30","guarani",1,"parana",0,"Y",,
"2004-05-30","goias",2,"flamengo",2,"Y",,
"2004-05-30","vasco",4,"botafogo",0,"Y",,
"2004-05-30","gremio",1,"sao-caetano",2,"Y",,
"2004-05-30","atletico-pr",3,"cruzeiro",1,"Y",,
"2004-06-12","fluminense",1,"guarani",1,"Y",,
"2004-06-12","parana",1,"botafogo",1,"Y",,
"2004-06-12","sao-paulo",3,"gremio",2,"Y",,
"2004-06-12","internacional",4,"atletico-mg",1,"Y",,
"2004-06-13","goias",1,"corinthians",1,"Y",,
"2004-06-13","palmeiras",2,"vasco",2,"Y",,
"2004-06-13","coritiba",1,"sao-caetano",0,"Y",,
"2004-06-13","ponte-preta",0,"figueirense",2,"Y",,
"2004-06-13","criciuma",2,"juventude",0,"Y",,
"2004-06-13","cruzeiro",1,"paysandu",0,"Y",,
"2004-06-13","flamengo",3,"atletico-pr",0,"Y",,
"2004-06-13","vitoria",1,"santos",2,"Y",,
"2004-06-19","gremio",1,"coritiba",1,"Y",,
"2004-06-19","atletico-pr",1,"vitoria",3,"Y",,
"2004-06-19","vasco",0,"parana",0,"Y",,
"2004-06-19","figueirense",0,"cruzeiro",0,"Y",,
"2004-06-20","corinthians",1,"flamengo",1,"Y",,
"2004-06-20","sao-caetano",1,"palmeiras",1,"Y",,
"2004-06-20","juventude",1,"goias",1,"Y",,
"2004-06-20","botafogo",0,"ponte-preta",1,"Y",,
"2004-06-20","guarani",2,"criciuma",1,"Y",,
"2004-06-20","paysandu",1,"sao-paulo",0,"Y",,
"2004-06-20","santos",3,"internacional",0,"Y",,
"2004-06-20","atletico-mg",2,"fluminense",1,"Y",,
"2004-06-24","sao-caetano",1,"juventude",0,"Y",,
"2004-06-26","criciuma",1,"gremio",2,"Y",,
"2004-06-26","coritiba",1,"parana",1,"Y",,
"2004-06-26","flamengo",0,"figueirense",3,"Y",,
"2004-06-26","santos",2,"guarani",1,"Y",,
"2004-06-27","paysandu",4,"vitoria",2,"Y",,
"2004-06-27","botafogo",3,"fluminense",3,"Y",,
"2004-06-27","internacional",1,"vasco",3,"Y",,
"2004-06-27","palmeiras",2,"sao-paulo",1,"Y",,
"2004-06-27","juventude",1,"corinthians",0,"Y",,
"2004-06-27","goias",3,"sao-caetano",2,"Y",,
"2004-06-27","ponte-preta",1,"cruzeiro",0,"Y",,
"2004-06-27","atletico-mg",0,"atletico-pr",1,"Y",,
"2004-07-03","internacional",3,"criciuma",0,"Y",,
"2004-07-03","sao-paulo",2,"ponte-preta",0,"Y",,
"2004-07-03","figueirense",2,"vasco",2,"Y",,
"2004-07-03","atletico-pr",4,"juventude",1,"Y",,
"2004-07-03","vitoria",0,"goias",0,"Y",,
"2004-07-03","guarani",1,"atletico-mg",1,"Y",,
"2004-07-03","fluminense",2,"gremio",0,"Y",,
"2004-07-04","parana",1,"palmeiras",2,"Y",,
"2004-07-04","sao-caetano",1,"botafogo",2,"Y",,
"2004-07-04","corinthians",2,"santos",3,"Y",,
"2004-07-04","flamengo",4,"paysandu",1,"Y",,
"2004-07-04","cruzeiro",0,"coritiba",3,"Y",,
"2004-07-06","sao-paulo",1,"atletico-mg",0,"Y",,
"2004-07-06","vasco",3,"vitoria",1,"Y",,
"2004-07-06","gremio",2,"figueirense",2,"Y",,
"2004-07-06","goias",4,"fluminense",0,"Y",,
"2004-07-07","cruzeiro",2,"guarani",0,"Y",,
"2004-07-07","botafogo",5,"internacional",1,"Y",,
"2004-07-07","palmeiras",4,"juventude",1,"Y",,
"2004-07-07","parana",1,"atletico-pr",0,"Y",,
"2004-07-07","paysandu",0,"sao-caetano",0,"Y",,
"2004-07-07","coritiba",1,"corinthians",2,"Y",,
"2004-07-07","ponte-preta",0,"santos",4,"Y",,
"2004-07-07","criciuma",1,"flamengo",1,"Y",,
"2004-07-10","ponte-preta",3,"guarani",1,"Y",,
"2004-07-10","vitoria",1,"botafogo",0,"Y",,
"2004-07-10","juventude",1,"coritiba",0,"Y",,
"2004-07-10","internacional",2,"gremio",0,"Y",,
"2004-07-10","flamengo",0,"vasco",1,"Y",,
"2004-07-10","santos",2,"sao-paulo",1,"Y",,
"2004-07-10","goias",3,"paysandu",2,"Y",,
"2004-07-10","atletico-pr",0,"palmeiras",0,"Y",,
"2004-07-10","corinthians",1,"parana",0,"Y",,
"2004-07-10","atletico-mg",2,"cruzeiro",0,"Y",,
"2004-07-10","fluminense",1,"sao-caetano",0,"Y",,
"2004-07-10","figueirense",2,"criciuma",0,"Y",,
"2004-07-13","corinthians",1,"criciuma",0,"Y",,
"2004-07-13","atletico-mg",1,"vitoria",1,"Y",,
"2004-07-13","juventude",2,"fluminense",1,"Y",,
"2004-07-13","vasco",2,"coritiba",3,"Y",,
"2004-07-13","gremio",2,"cruzeiro",3,"Y",,
"2004-07-13","sao-caetano",0,"sao-paulo",0,"Y",,
"2004-07-13","figueirense",0,"parana",0,"Y",,
"2004-07-13","paysandu",3,"ponte-preta",0,"Y",,
"2004-07-13","atletico-pr",6,"goias",0,"Y",,
"2004-07-13","guarani",2,"internacional",1,"Y",,
"2004-07-13","botafogo",1,"palmeiras",1,"Y",,
"2004-07-13","santos",2,"flamengo",0,"Y",,
"2004-07-17","cruzeiro",3,"botafogo",2,"Y",,
"2004-07-17","vitoria",1,"corinthians",1,"Y",,
"2004-07-17","internacional",6,"atletico-pr",0,"Y",,
"2004-07-17","palmeiras",2,"gremio",0,"Y",,
"2004-07-17","parana",0,"sao-caetano",1,"Y",,
"2004-07-17","goias",2,"guarani",0,"Y",,
"2004-07-17","flamengo",0,"juventude",1,"Y",,
"2004-07-17","fluminense",1,"santos",0,"Y",,
"2004-07-17","sao-paulo",2,"figueirense",1,"Y",,
"2004-07-17","coritiba",1,"paysandu",1,"Y",,
"2004-07-17","ponte-preta",3,"vasco",2,"Y",,
"2004-07-17","criciuma",4,"atletico-mg",2,"Y",,
"2004-07-20","gremio",4,"parana",0,"Y",,
"2004-07-20","vasco",3,"cruzeiro",2,"Y",,
"2004-07-20","atletico-mg",0,"goias",2,"Y",,
"2004-07-20","guarani",0,"flamengo",1,"Y",,
"2004-07-20","juventude",3,"vitoria",2,"Y",,
"2004-07-20","corinthians",0,"internacional",0,"Y",,
"2004-07-20","figueirense",1,"coritiba",1,"Y",,
"2004-07-20","sao-caetano",0,"ponte-preta",1,"Y",,
"2004-07-20","paysandu",1,"palmeiras",0,"Y",,
"2004-07-20","santos",5,"criciuma",2,"Y",,
"2004-07-20","atletico-pr",4,"fluminense",1,"Y",,
"2004-07-20","botafogo",1,"sao-paulo",0,"Y",,
"2004-07-24","fluminense",2,"corinthians",0,"Y",,
"2004-07-24","sao-paulo",1,"vasco",0,"Y",,
"2004-07-24","internacional",1,"juventude",2,"Y",,
"2004-07-24","coritiba",1,"botafogo",0,"Y",,
"2004-07-24","criciuma",4,"atletico-pr",1,"Y",,
"2004-07-24","vitoria",3,"guarani",2,"Y",,
"2004-07-24","flamengo",0,"atletico-mg",0,"Y",,
"2004-07-24","cruzeiro",0,"sao-caetano",1,"Y",,
"2004-07-24","goias",3,"santos",3,"Y",,
"2004-07-24","palmeiras",0,"figueirense",0,"Y",,
"2004-07-24","parana",2,"paysandu",0,"Y",,
"2004-07-24","ponte-preta",1,"gremio",0,"Y",,
"2004-07-28","gremio",4,"vitoria",0,"Y",,
"2004-07-28","botafogo",0,"flamengo",0,"Y",,
"2004-07-28","corinthians",1,"cruzeiro",0,"Y",,
"2004-07-28","atletico-pr",4,"ponte-preta",0,"Y",,
"2004-07-28","paysandu",2,"criciuma",2,"Y",,
"2004-07-28","guarani",1,"palmeiras",0,"Y",,
"2004-07-28","juventude",1,"sao-paulo",2,"Y",,
"2004-07-28","figueirense",2,"fluminense",1,"Y",,
"2004-07-29","vasco",3,"goias",1,"Y",,
"2004-07-29","sao-caetano",2,"internacional",0,"Y",,
"2004-07-29","atletico-mg",4,"parana",1,"Y",,
"2004-07-29","santos",4,"coritiba",2,"Y",,
"2004-07-31","atletico-pr",0,"gremio",0,"Y",,
"2004-07-31","fluminense",0,"cruzeiro",0,"Y",,
"2004-08-01","corinthians",2,"sao-caetano",0,"Y",,
"2004-08-01","criciuma",3,"ponte-preta",1,"Y",,
"2004-08-01","flamengo",0,"palmeiras",1,"Y",,
"2004-08-01","juventude",1,"vasco",1,"Y",,
"2004-08-01","atletico-mg",3,"figueirense",1,"Y",,
"2004-08-01","santos",6,"paysandu",0,"Y",,
"2004-08-01","vitoria",2,"coritiba",2,"Y",,
"2004-08-01","goias",3,"parana",0,"Y",,
"2004-08-01","internacional",1,"sao-paulo",1,"Y",,
"2004-08-01","guarani",0,"botafogo",2,"Y",,
"2004-08-04","paysandu",2,"atletico-mg",1,"Y",,
"2004-08-04","palmeiras",0,"goias",3,"Y",,
"2004-08-04","ponte-preta",3,"fluminense",2,"Y",,
"2004-08-04","parana",0,"criciuma",3,"Y",,
"2004-08-04","sao-caetano",0,"atletico-pr",3,"Y",,
"2004-08-04","figueirense",1,"guarani",1,"Y",,
"2004-08-04","gremio",3,"santos",1,"Y",,
"2004-08-04","vasco",1,"corinthians",3,"Y",,
"2004-08-04","coritiba",1,"flamengo",0,"Y",,
"2004-08-05","sao-paulo",2,"vitoria",1,"Y",,
"2004-08-05","cruzeiro",2,"internacional",0,"Y",,
"2004-08-05","botafogo",0,"juventude",1,"Y",,
"2004-08-07","fluminense",3,"parana",1,"Y",,
"2004-08-07","goias",1,"coritiba",2,"Y",,
"2004-08-07","santos",0,"sao-caetano",1,"Y",,
"2004-08-07","atletico-mg",3,"gremio",0,"Y",,
"2004-08-08","internacional",1,"ponte-preta",2,"Y",,
"2004-08-08","corinthians",2,"botafogo",2,"Y",,
"2004-08-08","flamengo",1,"sao-paulo",0,"Y",,
"2004-08-08","guarani",0,"paysandu",0,"Y",,
"2004-08-08","juventude",0,"figueirense",0,"Y",,
"2004-08-08","vitoria",3,"cruzeiro",2,"Y",,
"2004-08-08","criciuma",1,"palmeiras",2,"Y",,
"2004-08-08","atletico-pr",2,"vasco",0,"Y",,
"2004-08-11","paysandu",0,"juventude",1,"Y",,
"2004-08-11","ponte-preta",1,"vitoria",0,"Y",,
"2004-08-11","gremio",1,"guarani",1,"Y",,
"2004-08-11","sao-paulo",4,"goias",0,"Y",,
"2004-08-11","parana",1,"internacional",2,"Y",,
"2004-08-11","figueirense",0,"corinthians",1,"Y",,
"2004-08-11","vasco",2,"santos",3,"Y",,
"2004-08-11","cruzeiro",2,"flamengo",0,"Y",,
"2004-08-12","palmeiras",3,"fluminense",2,"Y",,
"2004-08-12","sao-caetano",1,"atletico-mg",1,"Y",,
"2004-08-12","botafogo",1,"atletico-pr",1,"Y",,
"2004-08-12","coritiba",1,"criciuma",0,"Y",,
"2004-08-14","internacional",4,"figueirense",0,"Y",,
"2004-08-14","juventude",1,"cruzeiro",0,"Y",,
"2004-08-14","corinthians",2,"ponte-preta",0,"Y",,
"2004-08-14","flamengo",3,"gremio",0,"Y",,
"2004-08-15","goias",3,"botafogo",1,"Y",,
"2004-08-15","guarani",0,"coritiba",0,"Y",,
"2004-08-15","criciuma",1,"vasco",0,"Y",,
"2004-08-15","atletico-mg",1,"palmeiras",2,"Y",,
"2004-08-15","fluminense",1,"paysandu",1,"Y",,
"2004-08-15","vitoria",1,"sao-caetano",2,"Y",,
"2004-08-15","atletico-pr",1,"sao-paulo",0,"Y",,
"2004-08-15","santos",5,"parana",1,"Y",,
"2004-08-18","parana",4,"vitoria",1,"Y",,
"2004-08-18","palmeiras",3,"internacional",1,"Y",,
"2004-08-18","cruzeiro",1,"goias",3,"Y",,
"2004-08-18","sao-caetano",3,"guarani",0,"Y",,
"2004-08-18","figueirense",1,"atletico-pr",1,"Y",,
"2004-08-18","gremio",2,"juventude",4,"Y",,
"2004-08-18","ponte-preta",1,"flamengo",0,"Y",,
"2004-08-18","paysandu",2,"corinthians",1,"Y",,
"2004-08-18","botafogo",2,"santos",0,"Y",,
"2004-08-19","coritiba",2,"fluminense",0,"Y",,
"2004-08-19","sao-paulo",2,"criciuma",0,"Y",,
"2004-08-19","vasco",3,"atletico-mg",0,"Y",,
"2004-08-21","flamengo",2,"parana",1,"Y",,
"2004-08-21","corinthians",1,"gremio",1,"Y",,
"2004-08-22","santos",4,"figueirense",1,"Y",,
"2004-08-22","juventude",2,"sao-caetano",2,"Y",,
"2004-08-22","atletico-pr",2,"paysandu",0,"Y",,
"2004-08-22","fluminense",1,"sao-paulo",0,"Y",,
"2004-08-22","internacional",1,"coritiba",1,"Y",,
"2004-08-22","criciuma",1,"cruzeiro",2,"Y",,
"2004-08-22","guarani",1,"vasco",1,"Y",,
"2004-08-22","goias",5,"ponte-preta",0,"Y",,
"2004-08-22","atletico-mg",1,"botafogo",1,"Y",,
"2004-08-22","vitoria",2,"palmeiras",2,"Y",,
"2004-08-28","sao-paulo",3,"guarani",3,"Y",,
"2004-08-28","parana",1,"juventude",2,"Y",,
"2004-08-28","botafogo",1,"criciuma",1,"Y",,
"2004-08-28","gremio",1,"goias",1,"Y",,
"2004-08-28","paysandu",2,"internacional",1,"Y",,
"2004-08-29","coritiba",1,"atletico-pr",2,"Y",,
"2004-08-29","figueirense",2,"vitoria",1,"Y",,
"2004-08-29","vasco",1,"fluminense",1,"Y",,
"2004-08-29","palmeiras",0,"corinthians",1,"Y",,
"2004-08-29","sao-caetano",0,"flamengo",1,"Y",,
"2004-08-29","cruzeiro",4,"santos",4,"Y",,
"2004-08-29","ponte-preta",1,"atletico-mg",1,"Y",,
"2004-09-01","fluminense",3,"internacional",1,"Y",,
"2004-09-01","cruzeiro",1,"parana",4,"Y",,
"2004-09-01","figueirense",3,"goias",2,"Y",,
"2004-09-01","sao-paulo",2,"coritiba",3,"Y",,
"2004-09-01","criciuma",0,"sao-caetano",4,"Y",,
"2004-09-01","corinthians",1,"atletico-mg",0,"Y",,
"2004-09-01","juventude",1,"santos",2,"Y",,
"2004-09-01","ponte-preta",0,"palmeiras",0,"Y",,
"2004-09-02","paysandu",2,"botafogo",0,"Y",,
"2004-09-02","flamengo",2,"vitoria",0,"Y",,
"2004-09-02","gremio",1,"vasco",2,"Y",,
"2004-09-02","atletico-pr",2,"guarani",0,"Y",,
"2004-09-07","palmeiras",1,"cruzeiro",3,"Y",,
"2004-09-07","vasco",0,"paysandu",1,"Y",,
"2004-09-08","goias",2,"criciuma",1,"Y",,
"2004-09-08","sao-caetano",1,"figueirense",0,"Y",,
"2004-09-08","atletico-mg",1,"juventude",1,"Y",,
"2004-09-08","parana",0,"sao-paulo",2,"Y",,
"2004-09-08","guarani",0,"corinthians",1,"Y",,
"2004-09-08","santos",1,"atletico-pr",1,"Y",,
"2004-09-08","internacional",0,"flamengo",0,"Y",,
"2004-09-09","coritiba",2,"ponte-preta",0,"Y",,
"2004-09-09","botafogo",2,"gremio",1,"Y",,
"2004-09-09","vitoria",2,"fluminense",3,"Y",,
"2004-09-11","sao-paulo",0,"cruzeiro",0,"Y",,
"2004-09-11","vasco",1,"sao-caetano",2,"Y",,
"2004-09-11","guarani",3,"juventude",1,"Y",,
"2004-09-11","goias",1,"internacional",0,"Y",,
"2004-09-12","ponte-preta",0,"parana",2,"Y",,
"2004-09-12","palmeiras",1,"santos",2,"Y",,
"2004-09-12","fluminense",2,"flamengo",1,"Y",,
"2004-09-12","atletico-pr",3,"corinthians",1,"Y",,
"2004-09-12","vitoria",1,"criciuma",0,"Y",,
"2004-09-12","figueirense",3,"botafogo",1,"Y",,
"2004-09-12","atletico-mg",2,"coritiba",1,"Y",,
"2004-09-12","gremio",1,"paysandu",1,"Y",,
"2004-09-18","sao-caetano",2,"gremio",0,"Y",,
"2004-09-18","parana",0,"guarani",0,"Y",,
"2004-09-18","criciuma",0,"fluminense",2,"Y",,
"2004-09-18","santos",2,"atletico-mg",0,"Y",,
"2004-09-19","juventude",1,"ponte-preta",2,"Y",,
"2004-09-19","paysandu",3,"figueirense",1,"Y",,
"2004-09-19","botafogo",2,"vasco",2,"Y",,
"2004-09-19","internacional",2,"vitoria",1,"Y",,
"2004-09-19","corinthians",0,"sao-paulo",0,"Y",,
"2004-09-19","flamengo",4,"goias",0,"Y",,
"2004-09-19","coritiba",0,"palmeiras",0,"Y",,
"2004-09-19","cruzeiro",2,"atletico-pr",4,"Y",,
"2004-09-24","figueirense",0,"ponte-preta",1,"Y",,
"2004-09-25","sao-caetano",1,"coritiba",0,"Y",,
"2004-09-25","atletico-mg",1,"internacional",1,"Y",,
"2004-09-25","paysandu",3,"cruzeiro",1,"Y",,
"2004-09-25","guarani",1,"fluminense",1,"Y",,
"2004-09-25","gremio",2,"sao-paulo",1,"Y",,
"2004-09-26","vasco",2,"palmeiras",5,"Y",,
"2004-09-26","corinthians",1,"goias",0,"Y",,
"2004-09-26","atletico-pr",2,"flamengo",1,"Y",,
"2004-09-26","juventude",1,"criciuma",0,"Y",,
"2004-09-26","santos",4,"vitoria",1,"Y",,
"2004-09-26","botafogo",4,"parana",3,"Y",,
"2004-09-28","fluminense",1,"atletico-mg",1,"Y",,
"2004-09-28","coritiba",2,"gremio",1,"Y",,
"2004-09-28","sao-paulo",7,"paysandu",0,"Y",,
"2004-09-28","cruzeiro",3,"figueirense",3,"Y",,
"2004-09-29","goias",1,"juventude",2,"Y",,
"2004-09-29","vitoria",2,"atletico-pr",3,"Y",,
"2004-09-29","criciuma",1,"guarani",1,"Y",,
"2004-09-29","palmeiras",3,"sao-caetano",1,"Y",,
"2004-09-29","parana",2,"vasco",1,"Y",,
"2004-09-29","ponte-preta",1,"botafogo",1,"Y",,
"2004-09-29","flamengo",0,"corinthians",0,"Y",,
"2004-09-29","internacional",2,"santos",1,"Y",,
"2004-10-02","vasco",2,"internacional",0,"Y",,
"2004-10-02","sao-caetano",2,"goias",0,"Y",,
"2004-10-02","atletico-pr",5,"atletico-mg",0,"Y",,
"2004-10-02","fluminense",1,"botafogo",4,"Y",,
"2004-10-02","figueirense",3,"flamengo",2,"Y",,
"2004-10-02","sao-paulo",2,"palmeiras",1,"Y",,
"2004-10-02","vitoria",4,"paysandu",1,"Y",,
"2004-10-02","guarani",0,"santos",1,"Y",,
"2004-10-02","cruzeiro",5,"ponte-preta",0,"Y",,
