"dia","time_casa","gols_casa","gols_fora","time_fora","ano","r_timecasa","r_timefora"
"1998-08-30","santos",2,0,"internacional",1998,,
"1998-08-30","atleticopr",0,0,"juventude",1998,,
"1998-08-30","cruzeiro",0,2,"vitoria",1998,,
"1998-08-30","sport",4,1,"parana",1998,,
"1998-08-30","portuguesa",1,0,"atleticomg",1998,,
"1998-09-02","vasco",1,2,"portuguesa",1998,,
"1998-09-02","vitoria",1,0,"parana",1998,,
"1998-09-02","americamg",2,1,"pontepreta",1998,,
"1998-09-02","internacional",2,1,"bragantino",1998,,
"1998-09-02","guarani",1,1,"santos",1998,,
"1998-09-05","palmeiras",2,1,"flamengo",1998,,
"1998-09-05","bragantino",1,0,"corinthians",1998,,
"1998-09-05","gremio",2,1,"vitoria",1998,,
"1998-09-06","santos",0,0,"sport",1998,,
"1998-09-06","portuguesa",5,2,"botafogo",1998,,
"1998-09-06","vasco",2,0,"cruzeiro",1998,,
"1998-09-06","atleticomg",1,0,"saopaulo",1998,,
"1998-09-06","parana",1,0,"atleticopr",1998,,
"1998-09-06","americarn",0,1,"coritiba",1998,,
"1998-09-06","internacional",1,3,"guarani",1998,,
"1998-09-06","americamg",1,0,"goias",1998,,
"1998-09-06","pontepreta",1,0,"juventude",1998,,
"1998-09-09","cruzeiro",1,1,"flamengo",1998,,
"1998-09-09","vasco",0,0,"sport",1998,,
"1998-09-09","corinthians",3,0,"portuguesa",1998,,
"1998-09-09","americarn",2,2,"juventude",1998,,
"1998-09-09","bragantino",1,2,"saopaulo",1998,,
"1998-09-09","parana",1,2,"gremio",1998,,
"1998-09-09","goias",2,3,"atleticopr",1998,,
"1998-09-09","vitoria",0,3,"coritiba",1998,,
"1998-09-09","guarani",3,2,"palmeiras",1998,,
"1998-09-12","botafogo",3,3,"parana",1998,,
"1998-09-12","saopaulo",1,1,"vasco",1998,,
"1998-09-12","sport",0,2,"corinthians",1998,,
"1998-09-13","guarani",2,2,"cruzeiro",1998,,
"1998-09-13","flamengo",2,3,"portuguesa",1998,,
"1998-09-13","palmeiras",3,0,"pontepreta",1998,,
"1998-09-13","atleticomg",3,2,"atleticopr",1998,,
"1998-09-13","coritiba",0,0,"americamg",1998,,
"1998-09-13","gremio",3,2,"santos",1998,,
"1998-09-13","goias",3,0,"bragantino",1998,,
"1998-09-15","flamengo",2,1,"goias",1998,,
"1998-09-15","atleticomg",1,1,"vasco",1998,,
"1998-09-16","juventude",1,2,"santos",1998,,
"1998-09-16","vitoria",3,0,"americarn",1998,,
"1998-09-16","sport",1,0,"bragantino",1998,,
"1998-09-19","botafogo",2,0,"americarn",1998,,
"1998-09-19","parana",2,1,"vasco",1998,,
"1998-09-19","cruzeiro",4,0,"coritiba",1998,,
"1998-09-19","pontepreta",4,5,"corinthians",1998,,
"1998-09-20","santos",4,1,"flamengo",1998,,
"1998-09-20","sport",5,0,"gremio",1998,,
"1998-09-20","saopaulo",2,7,"portuguesa",1998,,
"1998-09-20","juventude",1,2,"internacional",1998,,
"1998-09-20","palmeiras",3,2,"vitoria",1998,,
"1998-09-20","americamg",0,2,"atleticomg",1998,,
"1998-09-20","guarani",2,2,"goias",1998,,
"1998-09-24","flamengo",1,3,"internacional",1998,,
"1998-09-24","palmeiras",4,0,"bragantino",1998,,
"1998-09-24","atleticopr",4,0,"guarani",1998,,
"1998-09-24","americamg",1,3,"saopaulo",1998,,
"1998-09-24","goias",2,0,"botafogo",1998,,
"1998-09-24","corinthians",1,2,"cruzeiro",1998,,
"1998-09-24","portuguesa",2,0,"sport",1998,,
"1998-09-24","gremio",1,0,"pontepreta",1998,,
"1998-09-24","vasco",1,1,"juventude",1998,,
"1998-09-26","saopaulo",0,0,"flamengo",1998,,
"1998-09-26","juventude",3,6,"palmeiras",1998,,
"1998-09-27","atleticopr",3,2,"bragantino",1998,,
"1998-09-27","corinthians",0,2,"santos",1998,,
"1998-09-27","portuguesa",1,0,"pontepreta",1998,,
"1998-09-27","botafogo",0,2,"vasco",1998,,
"1998-09-27","guarani",0,1,"coritiba",1998,,
"1998-09-27","vitoria",2,0,"internacional",1998,,
"1998-09-27","gremio",2,1,"americamg",1998,,
"1998-09-27","americarn",2,1,"goias",1998,,
"1998-09-27","atleticomg",3,0,"parana",1998,,
"1998-09-27","sport",1,1,"cruzeiro",1998,,
"1998-09-30","atleticopr",3,1,"botafogo",1998,,
"1998-09-30","santos",4,0,"pontepreta",1998,,
"1998-09-30","vitoria",1,1,"atleticomg",1998,,
"1998-09-30","juventude",1,0,"americamg",1998,,
"1998-09-30","coritiba",3,2,"parana",1998,,
"1998-10-03","americarn",1,3,"vasco",1998,,
"1998-10-03","botafogo",2,1,"gremio",1998,,
"1998-10-03","flamengo",3,2,"atleticomg",1998,,
"1998-10-03","palmeiras",3,1,"corinthians",1998,,
"1998-10-03","internacional",0,1,"atleticopr",1998,,
"1998-10-03","cruzeiro",4,1,"americamg",1998,,
"1998-10-03","coritiba",1,1,"santos",1998,,
"1998-10-03","pontepreta",2,1,"sport",1998,,
"1998-10-03","juventude",0,0,"guarani",1998,,
"1998-10-03","goias",3,1,"portuguesa",1998,,
"1998-10-03","vitoria",1,0,"saopaulo",1998,,
"1998-10-07","pontepreta",2,1,"vasco",1998,,
"1998-10-07","bragantino",1,0,"gremio",1998,,
"1998-10-07","flamengo",3,2,"sport",1998,,
"1998-10-07","internacional",3,1,"cruzeiro",1998,,
"1998-10-07","atleticopr",4,1,"vitoria",1998,,
"1998-10-07","portuguesa",2,3,"palmeiras",1998,,
"1998-10-07","corinthians",2,2,"goias",1998,,
"1998-10-07","botafogo",2,3,"coritiba",1998,,
"1998-10-08","saopaulo",3,0,"parana",1998,,
"1998-10-10","sport",3,2,"americamg",1998,,
"1998-10-10","atleticomg",5,5,"botafogo",1998,,
"1998-10-10","palmeiras",1,0,"internacional",1998,,
"1998-10-10","vasco",3,1,"santos",1998,,
"1998-10-10","flamengo",4,1,"corinthians",1998,,
"1998-10-10","saopaulo",3,1,"goias",1998,,
"1998-10-10","parana",1,2,"cruzeiro",1998,,
"1998-10-10","portuguesa",2,1,"juventude",1998,,
"1998-10-10","gremio",1,1,"coritiba",1998,,
"1998-10-10","atleticopr",2,0,"americarn",1998,,
"1998-10-10","pontepreta",4,2,"vitoria",1998,,
"1998-10-14","atleticomg",2,0,"internacional",1998,,
"1998-10-14","bragantino",1,2,"guarani",1998,,
"1998-10-15","santos",3,3,"americamg",1998,,
"1998-10-15","juventude",1,2,"coritiba",1998,,
"1998-10-17","botafogo",3,1,"palmeiras",1998,,
"1998-10-18","cruzeiro",0,2,"gremio",1998,,
"1998-10-18","internacional",1,0,"vasco",1998,,
"1998-10-18","vitoria",1,4,"flamengo",1998,,
"1998-10-18","juventude",1,0,"sport",1998,,
"1998-10-18","americarn",1,3,"atleticomg",1998,,
"1998-10-18","santos",1,1,"portuguesa",1998,,
"1998-10-18","corinthians",4,2,"atleticopr",1998,,
"1998-10-18","coritiba",2,1,"saopaulo",1998,,
"1998-10-18","americamg",2,0,"bragantino",1998,,
"1998-10-18","goias",0,1,"pontepreta",1998,,
"1998-10-18","guarani",2,0,"parana",1998,,
"1998-10-21","americarn",2,1,"flamengo",1998,,
"1998-10-21","atleticopr",1,2,"vasco",1998,,
"1998-10-21","bragantino",0,4,"cruzeiro",1998,,
"1998-10-21","atleticomg",2,1,"goias",1998,,
"1998-10-21","internacional",1,2,"sport",1998,,
"1998-10-21","parana",0,0,"corinthians",1998,,
"1998-10-21","palmeiras",1,2,"coritiba",1998,,
"1998-10-21","saopaulo",1,2,"gremio",1998,,
"1998-10-21","guarani",1,1,"portuguesa",1998,,
"1998-10-21","botafogo",1,0,"pontepreta",1998,,
"1998-10-24","flamengo",2,1,"guarani",1998,,
"1998-10-24","vasco",0,1,"vitoria",1998,,
"1998-10-24","sport",2,1,"botafogo",1998,,
"1998-10-24","cruzeiro",3,1,"palmeiras",1998,,
"1998-10-24","santos",1,2,"parana",1998,,
"1998-10-24","americamg",2,1,"atleticopr",1998,,
"1998-10-24","portuguesa",1,1,"internacional",1998,,
"1998-10-24","pontepreta",2,2,"bragantino",1998,,
"1998-10-24","gremio",2,1,"americarn",1998,,
"1998-10-24","goias",2,2,"juventude",1998,,
"1998-10-24","coritiba",1,1,"atleticomg",1998,,
"1998-10-24","saopaulo",1,2,"corinthians",1998,,
"1998-10-28","americarn",2,2,"santos",1998,,
"1998-10-28","bragantino",1,0,"juventude",1998,,
"1998-10-29","vasco",3,1,"coritiba",1998,,
"1998-10-31","vitoria",2,3,"corinthians",1998,,
"1998-10-31","internacional",0,0,"botafogo",1998,,
"1998-11-01","flamengo",2,0,"americamg",1998,,
"1998-11-01","portuguesa",3,1,"bragantino",1998,,
"1998-11-01","santos",3,1,"goias",1998,,
"1998-11-01","atleticomg",1,0,"sport",1998,,
"1998-11-01","atleticopr",1,2,"cruzeiro",1998,,
"1998-11-01","guarani",1,3,"gremio",1998,,
"1998-11-01","palmeiras",3,2,"parana",1998,,
"1998-11-01","americarn",0,1,"pontepreta",1998,,
"1998-11-04","juventude",2,1,"saopaulo",1998,,
"1998-11-04","vasco",2,1,"gremio",1998,,
"1998-11-07","palmeiras",2,1,"vasco",1998,,
"1998-11-12","cruzeiro",5,0,"juventude",1998,,
"1998-11-12","gremio",4,2,"portuguesa",1998,,
"1998-11-12","goias",2,2,"vasco",1998,,
"1998-11-12","parana",2,1,"flamengo",1998,,
"1998-11-12","botafogo",2,1,"santos",1998,,
"1998-11-12","coritiba",1,0,"internacional",1998,,
"1998-11-12","pontepreta",0,0,"atleticomg",1998,,
"1998-11-12","corinthians",2,1,"americarn",1998,,
"1998-11-12","americamg",1,1,"palmeiras",1998,,
"1998-11-12","sport",2,1,"guarani",1998,,
"1998-11-12","bragantino",0,0,"vitoria",1998,,
"1998-11-12","saopaulo",2,0,"atleticopr",1998,,
"1998-11-14","cruzeiro",2,1,"palmeiras",1998,,
"1998-11-15","gremio",0,1,"corinthians",1998,,
"1998-11-15","sport",3,1,"santos",1998,,
"1998-11-15","portuguesa",3,1,"coritiba",1998,,
"1998-11-21","corinthians",0,2,"gremio",1998,,
"1998-11-21","santos",2,1,"sport",1998,,
"1998-11-22","coritiba",0,0,"portuguesa",1998,,
"1998-11-22","palmeiras",2,1,"cruzeiro",1998,,
"1998-11-25","corinthians",1,0,"gremio",1998,,
"1998-11-25","santos",3,0,"sport",1998,,
"1998-11-25","coritiba",2,2,"portuguesa",1998,,
"1998-11-26","palmeiras",2,3,"cruzeiro",1998,,
"1998-11-29","santos",2,1,"corinthians",1998,,
"1998-11-29","cruzeiro",3,1,"portuguesa",1998,,
"1998-12-06","corinthians",2,0,"santos",1998,,
"1998-12-06","portuguesa",2,1,"cruzeiro",1998,,
"1998-12-09","corinthians",1,1,"santos",1998,,
"1998-12-09","portuguesa",0,1,"cruzeiro",1998,,
"1998-12-13","cruzeiro",2,2,"corinthians",1998,,
"1998-12-20","corinthians",1,1,"cruzeiro",1998,,
"1998-12-23","corinthians",2,0,"cruzeiro",1998,,
"1999-07-24","palmeiras",3,1,"juventude",1999,,
"1999-07-25","parana",0,2,"santos",1999,,
"1999-07-25","gama",2,4,"corinthians",1999,,
"1999-07-25","saopaulo",5,1,"atleticomg",1999,,
"1999-07-25","sport",0,0,"vasco",1999,,
"1999-07-25","botafogosp",4,2,"portuguesa",1999,,
"1999-07-25","guarani",2,1,"internacional",1999,,
"1999-07-25","coritiba",2,0,"vitoria",1999,,
"1999-07-25","gremio",2,1,"atleticopr",1999,,
"1999-07-25","flamengo",1,0,"pontepreta",1999,,
"1999-07-28","cruzeiro",4,1,"botafogo",1999,,
"1999-07-28","santos",3,2,"saopaulo",1999,,
"1999-07-31","atleticopr",3,2,"flamengo",1999,,
"1999-07-31","vitoria",2,1,"palmeiras",1999,,
"1999-07-31","juventude",0,0,"cruzeiro",1999,,
"1999-07-31","atleticomg",2,0,"gama",1999,,
"1999-07-31","pontepreta",2,0,"gremio",1999,,
"1999-08-01","portuguesa",1,0,"guarani",1999,,
"1999-08-01","corinthians",4,1,"botafogosp",1999,,
"1999-08-01","internacional",0,2,"coritiba",1999,,
"1999-08-01","botafogo",0,0,"sport",1999,,
"1999-08-04","guarani",0,2,"corinthians",1999,,
"1999-08-04","saopaulo",0,1,"botafogo",1999,,
"1999-08-07","pontepreta",1,1,"botafogo",1999,,
"1999-08-07","santos",0,0,"vitoria",1999,,
"1999-08-07","coritiba",1,1,"botafogosp",1999,,
"1999-08-08","palmeiras",2,2,"atleticopr",1999,,
"1999-08-08","sport",1,1,"atleticomg",1999,,
"1999-08-08","flamengo",0,1,"parana",1999,,
"1999-08-08","cruzeiro",3,1,"internacional",1999,,
"1999-08-08","gama",0,1,"guarani",1999,,
"1999-08-11","atleticomg",2,0,"palmeiras",1999,,
"1999-08-11","internacional",1,2,"flamengo",1999,,
"1999-08-14","atleticopr",3,0,"santos",1999,,
"1999-08-14","vitoria",0,2,"gremio",1999,,
"1999-08-15","botafogosp",1,3,"gama",1999,,
"1999-08-15","parana",1,0,"sport",1999,,
"1999-08-15","portuguesa",2,1,"saopaulo",1999,,
"1999-08-15","vasco",2,1,"botafogo",1999,,
"1999-08-15","coritiba",2,2,"cruzeiro",1999,,
"1999-08-15","guarani",1,0,"juventude",1999,,
"1999-08-18","flamengo",2,1,"coritiba",1999,,
"1999-08-18","botafogo",1,5,"atleticomg",1999,,
"1999-08-18","corinthians",5,1,"vitoria",1999,,
"1999-08-18","botafogosp",1,1,"palmeiras",1999,,
"1999-08-18","pontepreta",0,0,"guarani",1999,,
"1999-08-18","gremio",0,0,"vasco",1999,,
"1999-08-18","parana",2,2,"juventude",1999,,
"1999-08-18","cruzeiro",2,1,"saopaulo",1999,,
"1999-08-18","gama",0,0,"santos",1999,,
"1999-08-18","sport",1,0,"portuguesa",1999,,
"1999-08-21","sport",0,1,"flamengo",1999,,
"1999-08-21","botafogo",2,4,"corinthians",1999,,
"1999-08-21","juventude",1,1,"gremio",1999,,
"1999-08-22","santos",1,2,"guarani",1999,,
"1999-08-22","palmeiras",0,2,"gama",1999,,
"1999-08-22","cruzeiro",3,1,"atleticopr",1999,,
"1999-08-22","pontepreta",1,0,"parana",1999,,
"1999-08-22","coritiba",0,0,"portuguesa",1999,,
"1999-08-22","vasco",3,1,"vitoria",1999,,
"1999-08-22","internacional",1,0,"atleticomg",1999,,
"1999-08-22","saopaulo",1,0,"botafogosp",1999,,
"1999-08-25","botafogosp",0,1,"pontepreta",1999,,
"1999-08-25","juventude",1,3,"corinthians",1999,,
"1999-08-25","vitoria",2,0,"botafogo",1999,,
"1999-08-25","atleticopr",1,2,"internacional",1999,,
"1999-08-28","santos",1,1,"vasco",1999,,
"1999-08-28","pontepreta",1,2,"palmeiras",1999,,
"1999-08-28","atleticomg",4,1,"coritiba",1999,,
"1999-08-28","gama",2,3,"cruzeiro",1999,,
"1999-08-29","corinthians",1,0,"saopaulo",1999,,
"1999-08-29","portuguesa",2,0,"atleticopr",1999,,
"1999-08-29","parana",2,1,"guarani",1999,,
"1999-08-29","internacional",0,0,"juventude",1999,,
"1999-08-29","flamengo",3,4,"gremio",1999,,
"1999-08-29","botafogosp",1,1,"sport",1999,,
"1999-09-01","gremio",3,4,"botafogosp",1999,,
"1999-09-01","guarani",2,3,"saopaulo",1999,,
"1999-09-01","corinthians",1,2,"flamengo",1999,,
"1999-09-02","atleticopr",1,0,"gama",1999,,
"1999-09-04","gremio",0,4,"saopaulo",1999,,
"1999-09-04","botafogosp",1,4,"flamengo",1999,,
"1999-09-04","botafogo",2,3,"internacional",1999,,
"1999-09-04","sport",1,0,"santos",1999,,
"1999-09-05","juventude",1,2,"pontepreta",1999,,
"1999-09-05","portuguesa",1,3,"vitoria",1999,,
"1999-09-05","parana",1,1,"coritiba",1999,,
"1999-09-05","palmeiras",2,2,"cruzeiro",1999,,
"1999-09-05","vasco",1,0,"atleticomg",1999,,
"1999-09-08","internacional",1,0,"portuguesa",1999,,
"1999-09-08","vitoria",1,0,"gama",1999,,
"1999-09-08","botafogosp",1,4,"atleticomg",1999,,
"1999-09-08","cruzeiro",1,3,"corinthians",1999,,
"1999-09-11","santos",2,0,"botafogosp",1999,,
"1999-09-11","gama",1,1,"flamengo",1999,,
"1999-09-11","vasco",3,1,"pontepreta",1999,,
"1999-09-11","saopaulo",2,1,"coritiba",1999,,
"1999-09-12","juventude",2,1,"vitoria",1999,,
"1999-09-12","corinthians",1,4,"palmeiras",1999,,
"1999-09-12","gremio",1,0,"internacional",1999,,
"1999-09-12","sport",3,2,"guarani",1999,,
"1999-09-12","botafogo",0,1,"atleticopr",1999,,
"1999-09-15","portuguesa",1,2,"santos",1999,,
"1999-09-15","palmeiras",1,0,"sport",1999,,
"1999-09-15","atleticomg",1,2,"vitoria",1999,,
"1999-09-15","juventude",1,1,"botafogosp",1999,,
"1999-09-15","atleticopr",1,1,"parana",1999,,
"1999-09-15","guarani",1,0,"vasco",1999,,
"1999-09-15","flamengo",1,0,"saopaulo",1999,,
"1999-09-16","pontepreta",2,0,"coritiba",1999,,
"1999-09-18","santos",0,1,"botafogo",1999,,
"1999-09-18","portuguesa",1,1,"gremio",1999,,
"1999-09-18","atleticopr",2,2,"atleticomg",1999,,
"1999-09-19","saopaulo",2,0,"juventude",1999,,
"1999-09-19","coritiba",0,3,"guarani",1999,,
"1999-09-19","cruzeiro",1,0,"sport",1999,,
"1999-09-19","internacional",0,1,"gama",1999,,
"1999-09-19","vitoria",0,0,"pontepreta",1999,,
"1999-09-19","vasco",1,1,"parana",1999,,
"1999-09-22","gama",2,1,"gremio",1999,,
"1999-09-22","botafogo",0,1,"juventude",1999,,
"1999-09-22","parana",0,1,"palmeiras",1999,,
"1999-09-22","corinthians",2,4,"vasco",1999,,
"1999-09-25","coritiba",3,2,"botafogo",1999,,
"1999-09-25","sport",0,0,"corinthians",1999,,
"1999-09-25","saopaulo",1,2,"gama",1999,,
"1999-09-25","pontepreta",2,2,"cruzeiro",1999,,
"1999-09-26","gremio",2,3,"guarani",1999,,
"1999-09-26","juventude",1,3,"atleticopr",1999,,
"1999-09-26","botafogosp",2,0,"parana",1999,,
"1999-09-26","palmeiras",1,1,"santos",1999,,
"1999-09-26","flamengo",5,2,"vitoria",1999,,
"1999-09-26","vasco",2,0,"internacional",1999,,
"1999-09-26","atleticomg",2,2,"portuguesa",1999,,
"1999-09-29","palmeiras",3,2,"portuguesa",1999,,
"1999-09-29","santos",1,1,"coritiba",1999,,
"1999-09-29","vitoria",4,1,"cruzeiro",1999,,
"1999-09-29","sport",0,0,"internacional",1999,,
"1999-09-29","gama",0,0,"juventude",1999,,
"1999-09-29","gremio",1,1,"parana",1999,,
"1999-09-29","atleticopr",1,0,"pontepreta",1999,,
"1999-09-29","atleticomg",3,0,"flamengo",1999,,
"1999-09-29","vasco",1,2,"saopaulo",1999,,
"1999-09-30","botafogo",1,0,"botafogosp",1999,,
"1999-10-02","internacional",1,2,"santos",1999,,
"1999-10-02","guarani",1,2,"atleticopr",1999,,
"1999-10-02","portuguesa",0,1,"corinthians",1999,,
"1999-10-02","pontepreta",2,0,"sport",1999,,
"1999-10-02","coritiba",4,0,"gremio",1999,,
"1999-10-02","flamengo",0,1,"vasco",1999,,
"1999-10-02","saopaulo",0,0,"palmeiras",1999,,
"1999-10-02","cruzeiro",3,0,"atleticomg",1999,,
"1999-10-06","juventude",0,5,"portuguesa",1999,,
"1999-10-06","parana",2,3,"botafogo",1999,,
"1999-10-06","atleticomg",2,0,"santos",1999,,
"1999-10-09","coritiba",3,1,"vasco",1999,,
"1999-10-09","pontepreta",2,0,"santos",1999,,
"1999-10-09","corinthians",1,0,"parana",1999,,
"1999-10-10","portuguesa",1,1,"cruzeiro",1999,,
"1999-10-10","saopaulo",0,1,"internacional",1999,,
"1999-10-10","atleticomg",2,0,"juventude",1999,,
"1999-10-10","botafogo",2,1,"flamengo",1999,,
"1999-10-10","guarani",1,1,"botafogosp",1999,,
"1999-10-10","gama",3,2,"sport",1999,,
"1999-10-10","vitoria",3,2,"atleticopr",1999,,
"1999-10-13","cruzeiro",1,3,"guarani",1999,,
"1999-10-13","sport",1,1,"coritiba",1999,,
"1999-10-13","palmeiras",6,0,"gremio",1999,,
"1999-10-13","vasco",5,2,"gama",1999,,
"1999-10-13","santos",1,4,"corinthians",1999,,
"1999-10-14","internacional",1,1,"vitoria",1999,,
"1999-10-14","atleticopr",4,1,"saopaulo",1999,,
"1999-10-16","vasco",2,1,"palmeiras",1999,,
"1999-10-16","guarani",3,0,"flamengo",1999,,
"1999-10-16","botafogo",1,0,"portuguesa",1999,,
"1999-10-16","parana",1,0,"gama",1999,,
"1999-10-17","corinthians",4,2,"internacional",1999,,
"1999-10-17","saopaulo",4,1,"sport",1999,,
"1999-10-17","santos",3,0,"juventude",1999,,
"1999-10-17","coritiba",2,1,"atleticopr",1999,,
"1999-10-17","gremio",2,3,"cruzeiro",1999,,
"1999-10-17","atleticomg",1,2,"pontepreta",1999,,
"1999-10-17","vitoria",3,2,"botafogosp",1999,,
"1999-10-20","gremio",1,0,"botafogo",1999,,
"1999-10-20","portuguesa",1,1,"vasco",1999,,
"1999-10-20","flamengo",1,1,"palmeiras",1999,,
"1999-10-23","juventude",2,1,"vasco",1999,,
"1999-10-23","atleticopr",2,2,"corinthians",1999,,
"1999-10-23","gremio",2,1,"sport",1999,,
"1999-10-23","botafogosp",2,1,"internacional",1999,,
"1999-10-24","pontepreta",2,1,"portuguesa",1999,,
"1999-10-24","flamengo",0,2,"cruzeiro",1999,,
"1999-10-24","gama",1,1,"coritiba",1999,,
"1999-10-24","vitoria",2,0,"parana",1999,,
"1999-10-27","coritiba",2,1,"palmeiras",1999,,
"1999-10-27","portuguesa",2,3,"flamengo",1999,,
"1999-10-27","parana",4,1,"atleticomg",1999,,
"1999-10-30","parana",1,2,"saopaulo",1999,,
"1999-10-30","santos",2,1,"gremio",1999,,
"1999-10-30","botafogo",3,1,"gama",1999,,
"1999-10-31","guarani",1,2,"vitoria",1999,,
"1999-10-31","corinthians",0,4,"atleticomg",1999,,
"1999-10-31","vasco",2,1,"atleticopr",1999,,
"1999-10-31","sport",0,1,"juventude",1999,,
"1999-10-31","cruzeiro",2,1,"botafogosp",1999,,
"1999-10-31","internacional",1,0,"pontepreta",1999,,
"1999-11-03","saopaulo",1,0,"pontepreta",1999,,
"1999-11-03","palmeiras",0,0,"guarani",1999,,
"1999-11-03","cruzeiro",2,1,"vasco",1999,,
"1999-11-03","gremio",0,3,"corinthians",1999,,
"1999-11-04","parana",1,0,"internacional",1999,,
"1999-11-06","palmeiras",6,0,"botafogo",1999,,
"1999-11-06","botafogosp",2,1,"atleticopr",1999,,
"1999-11-06","guarani",4,0,"atleticomg",1999,,
"1999-11-07","coritiba",1,1,"juventude",1999,,
"1999-11-07","corinthians",1,2,"pontepreta",1999,,
"1999-11-07","flamengo",0,1,"santos",1999,,
"1999-11-07","cruzeiro",5,2,"parana",1999,,
"1999-11-07","gama",2,1,"portuguesa",1999,,
"1999-11-07","sport",1,1,"vitoria",1999,,
"1999-11-10","botafogo",1,0,"guarani",1999,,
"1999-11-10","vasco",1,1,"botafogosp",1999,,
"1999-11-10","juventude",3,1,"flamengo",1999,,
"1999-11-10","internacional",1,0,"palmeiras",1999,,
"1999-11-10","atleticomg",2,0,"gremio",1999,,
"1999-11-10","vitoria",0,3,"saopaulo",1999,,
"1999-11-10","corinthians",3,2,"coritiba",1999,,
"1999-11-10","santos",3,3,"cruzeiro",1999,,
"1999-11-10","pontepreta",0,0,"gama",1999,,
"1999-11-10","atleticopr",3,1,"sport",1999,,
"1999-11-10","portuguesa",2,2,"parana",1999,,
"1999-11-14","saopaulo",3,2,"pontepreta",1999,,
"1999-11-14","guarani",0,0,"corinthians",1999,,
"1999-11-14","vitoria",5,4,"vasco",1999,,
"1999-11-14","atleticomg",4,2,"cruzeiro",1999,,
"1999-11-21","pontepreta",2,1,"saopaulo",1999,,
"1999-11-21","corinthians",2,0,"guarani",1999,,
"1999-11-21","vasco",2,2,"vitoria",1999,,
"1999-11-21","cruzeiro",2,3,"atleticomg",1999,,
"1999-11-24","pontepreta",2,3,"saopaulo",1999,,
"1999-11-24","corinthians",1,1,"guarani",1999,,
"1999-11-24","vasco",1,1,"vitoria",1999,,
"1999-11-28","saopaulo",2,3,"corinthians",1999,,
"1999-11-28","atleticomg",3,0,"vitoria",1999,,
"1999-12-05","corinthians",2,1,"saopaulo",1999,,
"1999-12-05","vitoria",2,1,"atleticomg",1999,,
"1999-12-08","vitoria",0,3,"atleticomg",1999,,
"1999-12-12","atleticomg",3,2,"corinthians",1999,,
"1999-12-19","corinthians",2,0,"atleticomg",1999,,
"1999-12-22","corinthians",0,0,"atleticomg",1999,,
"2000-07-29","vitoria",4,1,"palmeiras",2000,,
"2000-07-29","vasco",0,2,"sport",2000,,
"2000-07-29","fluminense",2,0,"bahia",2000,,
"2000-07-30","guarani",0,0,"santacruz",2000,,
"2000-07-30","botafogo",0,0,"atleticomg",2000,,
"2000-07-30","cruzeiro",0,2,"atleticopr",2000,,
"2000-07-30","americamg",0,1,"gama",2000,,
"2000-07-30","juventude",1,1,"flamengo",2000,,
"2000-07-30","goias",3,0,"corinthians",2000,,
"2000-08-02","flamengo",3,0,"gremio",2000,,
"2000-08-02","gama",2,1,"fluminense",2000,,
"2000-08-02","santos",2,0,"vitoria",2000,,
"2000-08-02","pontepreta",3,1,"americamg",2000,,
"2000-08-02","coritiba",0,0,"sport",2000,,
"2000-08-02","bahia",2,1,"atleticopr",2000,,
"2000-08-02","internacional",0,1,"goias",2000,,
"2000-08-03","palmeiras",0,0,"botafogo",2000,,
"2000-08-05","atleticopr",1,1,"flamengo",2000,,
"2000-08-05","fluminense",2,1,"santos",2000,,
"2000-08-05","corinthians",4,2,"gama",2000,,
"2000-08-06","coritiba",0,2,"botafogo",2000,,
"2000-08-06","juventude",1,1,"pontepreta",2000,,
"2000-08-06","saopaulo",2,1,"santacruz",2000,,
"2000-08-06","gremio",0,1,"palmeiras",2000,,
"2000-08-06","atleticomg",0,0,"bahia",2000,,
"2000-08-06","portuguesa",0,2,"goias",2000,,
"2000-08-06","vasco",3,3,"cruzeiro",2000,,
"2000-08-08","gama",0,1,"atleticopr",2000,,
"2000-08-09","internacional",1,1,"fluminense",2000,,
"2000-08-09","santos",1,1,"saopaulo",2000,,
"2000-08-09","flamengo",1,1,"guarani",2000,,
"2000-08-09","botafogo",4,1,"portuguesa",2000,,
"2000-08-09","santacruz",2,1,"vitoria",2000,,
"2000-08-09","bahia",1,1,"gremio",2000,,
"2000-08-09","goias",1,0,"coritiba",2000,,
"2000-08-11","vasco",1,0,"corinthians",2000,,
"2000-08-11","palmeiras",1,1,"goias",2000,,
"2000-08-11","atleticopr",2,1,"atleticomg",2000,,
"2000-08-12","gremio",0,2,"santos",2000,,
"2000-08-12","coritiba",0,1,"gama",2000,,
"2000-08-12","saopaulo",3,2,"flamengo",2000,,
"2000-08-13","botafogo",0,1,"internacional",2000,,
"2000-08-13","guarani",0,1,"vasco",2000,,
"2000-08-13","corinthians",2,0,"santacruz",2000,,
"2000-08-13","atleticopr",0,0,"palmeiras",2000,,
"2000-08-13","portuguesa",2,0,"juventude",2000,,
"2000-08-13","sport",1,1,"cruzeiro",2000,,
"2000-08-13","goias",4,5,"vitoria",2000,,
"2000-08-16","santacruz",1,1,"vasco",2000,,
"2000-08-16","goias",3,2,"botafogo",2000,,
"2000-08-16","palmeiras",0,1,"corinthians",2000,,
"2000-08-16","vitoria",2,0,"portuguesa",2000,,
"2000-08-16","santos",3,0,"americamg",2000,,
"2000-08-16","internacional",1,1,"atleticomg",2000,,
"2000-08-16","gama",0,1,"bahia",2000,,
