"dia","time_casa","gols_casa","time_fora","gols_fora","ponto","Date","winner","loser","draw","ano","rodada"
"2009-08-22","santo-andre",1,"coritiba",0,1,"2009-08-22","santo-andre","coritiba",FALSE,2009,19
"2009-08-22","sport",2,"vitoria",0,1,"2009-08-22","sport","vitoria",FALSE,2009,19
"2009-08-23","gremio",4,"atletico-mg",1,1,"2009-08-23","gremio","atletico-mg",FALSE,2009,19
"2009-08-23","atletico-pr",1,"sao-paulo",0,1,"2009-08-23","atletico-pr","sao-paulo",FALSE,2009,19
"2009-08-23","corinthians",3,"botafogo",3,0.5,"2009-08-23","corinthians","botafogo",TRUE,2009,19
"2009-08-23","fluminense",0,"barueri",0,0.5,"2009-08-23","fluminense","barueri",TRUE,2009,19
"2009-08-23","cruzeiro",4,"nautico",2,1,"2009-08-23","cruzeiro","nautico",FALSE,2009,19
"2009-08-23","avai",3,"flamengo",0,1,"2009-08-23","avai","flamengo",FALSE,2009,19
"2009-08-23","goias",2,"santos",1,1,"2009-08-23","goias","santos",FALSE,2009,19
"2009-08-26","santos",3,"internacional",3,0.5,"2009-08-26","santos","internacional",TRUE,2009,19
"2009-08-26","barueri",2,"corinthians",2,0.5,"2009-08-26","barueri","corinthians",TRUE,2009,20
"2009-08-27","botafogo",1,"cruzeiro",1,0.5,"2009-08-27","botafogo","cruzeiro",TRUE,2009,20
"2009-08-29","flamengo",3,"santo-andre",0,1,"2009-08-29","flamengo","santo-andre",FALSE,2009,20
"2009-08-29","nautico",3,"atletico-pr",0,1,"2009-08-29","nautico","atletico-pr",FALSE,2009,20
"2009-08-29","coritiba",2,"avai",0,1,"2009-08-29","coritiba","avai",FALSE,2009,20
"2009-08-30","santos",2,"fluminense",0,1,"2009-08-30","santos","fluminense",FALSE,2009,20
"2009-08-30","sao-paulo",0,"palmeiras",0,0.5,"2009-08-30","sao-paulo","palmeiras",TRUE,2009,20
"2009-08-30","atletico-mg",1,"sport",1,0.5,"2009-08-30","atletico-mg","sport",TRUE,2009,20
"2009-08-30","botafogo",3,"gremio",3,0.5,"2009-08-30","botafogo","gremio",TRUE,2009,20
"2009-08-30","vitoria",3,"cruzeiro",3,0.5,"2009-08-30","vitoria","cruzeiro",TRUE,2009,20
"2009-08-30","internacional",4,"goias",0,1,"2009-08-30","internacional","goias",FALSE,2009,20
"2009-09-02","internacional",3,"atletico-mg",0,1,"2009-09-02","internacional","atletico-mg",FALSE,2009,21
"2009-09-02","corinthians",2,"santos",1,1,"2009-09-02","corinthians","santos",FALSE,2009,21
"2009-09-05","palmeiras",2,"barueri",1,1,"2009-09-05","palmeiras","barueri",FALSE,2009,21
"2009-09-05","sport",2,"botafogo",1,1,"2009-09-05","sport","botafogo",FALSE,2009,21
"2009-09-05","gremio",1,"vitoria",1,0.5,"2009-09-05","gremio","vitoria",TRUE,2009,21
"2009-09-06","atletico-pr",0,"flamengo",0,0.5,"2009-09-06","atletico-pr","flamengo",TRUE,2009,21
"2009-09-06","goias",2,"coritiba",2,0.5,"2009-09-06","goias","coritiba",TRUE,2009,21
"2009-09-06","cruzeiro",1,"sao-paulo",2,0,"2009-09-06","sao-paulo","cruzeiro",FALSE,2009,21
"2009-09-06","santo-andre",1,"atletico-mg",2,0,"2009-09-06","atletico-mg","santo-andre",FALSE,2009,21
"2009-09-06","fluminense",1,"nautico",1,0.5,"2009-09-06","fluminense","nautico",TRUE,2009,21
"2009-09-06","avai",0,"internacional",2,0,"2009-09-06","internacional","avai",FALSE,2009,21
"2009-09-12","sao-paulo",2,"avai",0,1,"2009-09-12","sao-paulo","avai",FALSE,2009,22
"2009-09-12","flamengo",3,"sport",0,1,"2009-09-12","flamengo","sport",FALSE,2009,22
"2009-09-13","internacional",2,"cruzeiro",3,0,"2009-09-13","cruzeiro","internacional",FALSE,2009,22
"2009-09-13","atletico-mg",2,"atletico-pr",1,1,"2009-09-13","atletico-mg","atletico-pr",FALSE,2009,22
"2009-09-13","santos",1,"santo-andre",0,1,"2009-09-13","santos","santo-andre",FALSE,2009,22
"2009-09-13","vitoria",3,"palmeiras",2,1,"2009-09-13","vitoria","palmeiras",FALSE,2009,22
"2009-09-13","botafogo",0,"fluminense",0,0.5,"2009-09-13","botafogo","fluminense",TRUE,2009,22
"2009-09-13","nautico",0,"gremio",2,0,"2009-09-13","gremio","nautico",FALSE,2009,22
"2009-09-13","barueri",3,"goias",1,1,"2009-09-13","barueri","goias",FALSE,2009,22
"2009-09-16","coritiba",1,"corinthians",1,0.5,"2009-09-16","coritiba","corinthians",TRUE,2009,22
"2009-09-19","nautico",0,"atletico-mg",0,0.5,"2009-09-19","nautico","atletico-mg",TRUE,2009,22
"2009-09-19","atletico-pr",1,"sport",0,1,"2009-09-19","atletico-pr","sport",FALSE,2009,23
"2009-09-19","vitoria",2,"internacional",0,1,"2009-09-19","vitoria","internacional",FALSE,2009,23
"2009-09-20","santo-andre",1,"sao-paulo",1,0.5,"2009-09-20","santo-andre","sao-paulo",TRUE,2009,23
"2009-09-20","avai",4,"barueri",0,1,"2009-09-20","avai","barueri",FALSE,2009,23
"2009-09-20","gremio",5,"fluminense",1,1,"2009-09-20","gremio","fluminense",FALSE,2009,23
"2009-09-20","flamengo",3,"coritiba",0,1,"2009-09-20","flamengo","coritiba",FALSE,2009,23
"2009-09-20","corinthians",1,"goias",4,0,"2009-09-20","goias","corinthians",FALSE,2009,23
"2009-09-20","santos",0,"botafogo",0,0.5,"2009-09-20","santos","botafogo",TRUE,2009,23
"2009-09-23","cruzeiro",1,"palmeiras",2,0,"2009-09-23","palmeiras","cruzeiro",FALSE,2009,23
"2009-09-26","palmeiras",2,"atletico-pr",1,1,"2009-09-26","palmeiras","atletico-pr",FALSE,2009,23
"2009-09-26","barueri",0,"cruzeiro",1,0,"2009-09-26","cruzeiro","barueri",FALSE,2009,23
"2009-09-27","fluminense",3,"avai",2,1,"2009-09-27","fluminense","avai",FALSE,2009,24
"2009-09-27","sao-paulo",1,"corinthians",1,0.5,"2009-09-27","sao-paulo","corinthians",TRUE,2009,24
"2009-09-27","goias",2,"gremio",1,1,"2009-09-27","goias","gremio",FALSE,2009,24
"2009-09-27","internacional",0,"flamengo",0,0.5,"2009-09-27","internacional","flamengo",TRUE,2009,24
"2009-09-27","coritiba",2,"nautico",0,1,"2009-09-27","coritiba","nautico",FALSE,2009,24
"2009-09-27","botafogo",1,"vitoria",3,0,"2009-09-27","vitoria","botafogo",FALSE,2009,24
"2009-09-27","sport",2,"santo-andre",1,1,"2009-09-27","sport","santo-andre",FALSE,2009,24
"2009-09-27","atletico-mg",3,"santos",1,1,"2009-09-27","atletico-mg","santos",FALSE,2009,24
"2009-09-30","nautico",1,"sao-paulo",2,0,"2009-09-30","sao-paulo","nautico",FALSE,2009,24
"2009-10-03","atletico-mg",2,"barueri",1,1,"2009-10-03","atletico-mg","barueri",FALSE,2009,24
"2009-10-03","corinthians",1,"atletico-pr",3,0,"2009-10-03","atletico-pr","corinthians",FALSE,2009,24
"2009-10-03","santo-andre",1,"vitoria",0,1,"2009-10-03","santo-andre","vitoria",FALSE,2009,25
"2009-10-04","goias",1,"botafogo",3,0,"2009-10-04","botafogo","goias",FALSE,2009,25
"2009-10-04","gremio",3,"sport",3,0.5,"2009-10-04","gremio","sport",TRUE,2009,25
"2009-10-04","santos",1,"palmeiras",3,0,"2009-10-04","palmeiras","santos",FALSE,2009,25
"2009-10-04","coritiba",2,"internacional",0,1,"2009-10-04","coritiba","internacional",FALSE,2009,25
"2009-10-04","avai",2,"cruzeiro",2,0.5,"2009-10-04","avai","cruzeiro",TRUE,2009,25
"2009-10-04","flamengo",2,"fluminense",0,1,"2009-10-04","flamengo","fluminense",FALSE,2009,25
"2009-10-07","barueri",0,"santo-andre",0,0.5,"2009-10-07","barueri","santo-andre",TRUE,2009,25
"2009-10-07","sport",0,"santos",1,0,"2009-10-07","santos","sport",FALSE,2009,25
"2009-10-07","atletico-pr",0,"gremio",0,0.5,"2009-10-07","atletico-pr","gremio",TRUE,2009,25
"2009-10-07","sao-paulo",2,"coritiba",2,0.5,"2009-10-07","sao-paulo","coritiba",TRUE,2009,25
"2009-10-07","fluminense",1,"corinthians",1,0.5,"2009-10-07","fluminense","corinthians",TRUE,2009,26
"2009-10-07","vitoria",3,"flamengo",3,0.5,"2009-10-07","vitoria","flamengo",TRUE,2009,26
"2009-10-07","internacional",3,"nautico",1,1,"2009-10-07","internacional","nautico",FALSE,2009,26
"2009-10-08","cruzeiro",3,"goias",0,1,"2009-10-08","cruzeiro","goias",FALSE,2009,26
"2009-10-08","botafogo",3,"atletico-mg",1,1,"2009-10-08","botafogo","atletico-mg",FALSE,2009,26
"2009-10-08","palmeiras",2,"avai",2,0.5,"2009-10-08","palmeiras","avai",TRUE,2009,26
"2009-10-10","santo-andre",1,"fluminense",2,0,"2009-10-10","fluminense","santo-andre",FALSE,2009,26
"2009-10-10","flamengo",2,"sao-paulo",1,1,"2009-10-10","flamengo","sao-paulo",FALSE,2009,26
"2009-10-10","corinthians",2,"gremio",1,1,"2009-10-10","corinthians","gremio",FALSE,2009,26
"2009-10-10","internacional",1,"atletico-pr",1,0.5,"2009-10-10","internacional","atletico-pr",TRUE,2009,26
"2009-10-10","coritiba",1,"barueri",2,0,"2009-10-10","barueri","coritiba",FALSE,2009,26
"2009-10-12","santos",0,"vitoria",0,0.5,"2009-10-12","santos","vitoria",TRUE,2009,27
"2009-10-12","atletico-mg",0,"cruzeiro",1,0,"2009-10-12","cruzeiro","atletico-mg",FALSE,2009,27
"2009-10-12","nautico",3,"palmeiras",0,1,"2009-10-12","nautico","palmeiras",FALSE,2009,27
"2009-10-12","botafogo",2,"avai",2,0.5,"2009-10-12","botafogo","avai",TRUE,2009,27
"2009-10-12","goias",1,"sport",1,0.5,"2009-10-12","goias","sport",TRUE,2009,27
"2009-10-17","avai",2,"goias",1,1,"2009-10-17","avai","goias",FALSE,2009,27
"2009-10-17","barueri",0,"santos",0,0.5,"2009-10-17","barueri","santos",TRUE,2009,27
"2009-10-17","sao-paulo",0,"atletico-mg",1,0,"2009-10-17","atletico-mg","sao-paulo",FALSE,2009,27
"2009-10-18","sport",2,"corinthians",0,1,"2009-10-18","sport","corinthians",FALSE,2009,27
"2009-10-18","fluminense",2,"internacional",2,0.5,"2009-10-18","fluminense","internacional",TRUE,2009,27
"2009-10-18","gremio",2,"coritiba",0,1,"2009-10-18","gremio","coritiba",FALSE,2009,27
"2009-10-18","palmeiras",0,"flamengo",2,0,"2009-10-18","flamengo","palmeiras",FALSE,2009,28
"2009-10-18","cruzeiro",1,"botafogo",0,1,"2009-10-18","cruzeiro","botafogo",FALSE,2009,28
"2009-10-18","atletico-pr",3,"santo-andre",0,1,"2009-10-18","atletico-pr","santo-andre",FALSE,2009,28
"2009-10-18","vitoria",3,"nautico",1,1,"2009-10-18","vitoria","nautico",FALSE,2009,28
"2009-10-21","santo-andre",2,"palmeiras",0,1,"2009-10-21","santo-andre","palmeiras",FALSE,2009,28
"2009-10-24","atletico-mg",1,"vitoria",0,1,"2009-10-24","atletico-mg","vitoria",FALSE,2009,28
"2009-10-24","nautico",2,"barueri",1,1,"2009-10-24","nautico","barueri",FALSE,2009,28
"2009-10-25","goias",2,"fluminense",2,0.5,"2009-10-25","goias","fluminense",TRUE,2009,28
"2009-10-25","santos",3,"sao-paulo",4,0,"2009-10-25","sao-paulo","santos",FALSE,2009,28
"2009-10-25","internacional",1,"gremio",0,1,"2009-10-25","internacional","gremio",FALSE,2009,28
"2009-10-25","coritiba",3,"atletico-pr",2,1,"2009-10-25","coritiba","atletico-pr",FALSE,2009,28
"2009-10-25","botafogo",0,"flamengo",1,0,"2009-10-25","flamengo","botafogo",FALSE,2009,29
"2009-10-25","corinthians",0,"cruzeiro",1,0,"2009-10-25","cruzeiro","corinthians",FALSE,2009,29
"2009-10-25","avai",2,"sport",2,0.5,"2009-10-25","avai","sport",TRUE,2009,29
"2009-10-28","botafogo",1,"nautico",0,1,"2009-10-28","botafogo","nautico",FALSE,2009,29
"2009-10-28","atletico-pr",1,"santos",1,0.5,"2009-10-28","atletico-pr","santos",TRUE,2009,29
"2009-10-28","gremio",3,"avai",1,1,"2009-10-28","gremio","avai",FALSE,2009,29
"2009-10-28","cruzeiro",3,"santo-andre",2,1,"2009-10-28","cruzeiro","santo-andre",FALSE,2009,29
"2009-10-28","barueri",2,"flamengo",0,1,"2009-10-28","barueri","flamengo",FALSE,2009,29
"2009-10-28","sao-paulo",1,"internacional",0,1,"2009-10-28","sao-paulo","internacional",FALSE,2009,29
"2009-10-28","vitoria",0,"corinthians",1,0,"2009-10-28","corinthians","vitoria",FALSE,2009,29
"2009-10-29","sport",1,"coritiba",1,0.5,"2009-10-29","sport","coritiba",TRUE,2009,29
"2009-10-29","palmeiras",4,"goias",0,1,"2009-10-29","palmeiras","goias",FALSE,2009,30
"2009-10-29","fluminense",2,"atletico-mg",1,1,"2009-10-29","fluminense","atletico-mg",FALSE,2009,30
"2009-10-31","sao-paulo",1,"barueri",0,1,"2009-10-31","sao-paulo","barueri",FALSE,2009,30
"2009-10-31","flamengo",1,"santos",0,1,"2009-10-31","flamengo","santos",FALSE,2009,30
"2009-10-31","avai",2,"atletico-pr",0,1,"2009-10-31","avai","atletico-pr",FALSE,2009,30
"2009-11-01","coritiba",1,"vitoria",0,1,"2009-11-01","coritiba","vitoria",FALSE,2009,30
"2009-11-01","palmeiras",2,"corinthians",2,0.5,"2009-11-01","palmeiras","corinthians",TRUE,2009,30
"2009-11-01","goias",2,"atletico-mg",3,0,"2009-11-01","atletico-mg","goias",FALSE,2009,30
"2009-11-01","internacional",0,"botafogo",1,0,"2009-11-01","botafogo","internacional",FALSE,2009,30
"2009-11-01","cruzeiro",2,"fluminense",3,0,"2009-11-01","fluminense","cruzeiro",FALSE,2009,30
"2009-11-01","nautico",3,"sport",2,1,"2009-11-01","nautico","sport",FALSE,2009,30
"2009-11-01","santo-andre",2,"gremio",0,1,"2009-11-01","santo-andre","gremio",FALSE,2009,31
"2009-11-04","gremio",1,"sao-paulo",1,0.5,"2009-11-04","gremio","sao-paulo",TRUE,2009,31
"2009-11-07","vitoria",0,"avai",1,0,"2009-11-07","avai","vitoria",FALSE,2009,31
"2009-11-07","santos",3,"nautico",1,1,"2009-11-07","santos","nautico",FALSE,2009,31
"2009-11-07","sport",2,"cruzeiro",3,0,"2009-11-07","cruzeiro","sport",FALSE,2009,31
"2009-11-08","atletico-mg",1,"flamengo",3,0,"2009-11-08","flamengo","atletico-mg",FALSE,2009,31
"2009-11-08","corinthians",2,"santo-andre",0,1,"2009-11-08","corinthians","santo-andre",FALSE,2009,31
"2009-11-08","fluminense",1,"palmeiras",0,1,"2009-11-08","fluminense","palmeiras",FALSE,2009,31
"2009-11-08","botafogo",2,"coritiba",0,1,"2009-11-08","botafogo","coritiba",FALSE,2009,31
"2009-11-08","barueri",1,"internacional",1,0.5,"2009-11-08","barueri","internacional",TRUE,2009,31
"2009-11-08","atletico-pr",2,"goias",0,1,"2009-11-08","atletico-pr","goias",FALSE,2009,31
"2009-11-11","palmeiras",2,"sport",2,0.5,"2009-11-11","palmeiras","sport",TRUE,2009,32
"2009-11-14","coritiba",2,"atletico-mg",1,1,"2009-11-14","coritiba","atletico-mg",FALSE,2009,32
"2009-11-14","sao-paulo",2,"vitoria",0,1,"2009-11-14","sao-paulo","vitoria",FALSE,2009,32
"2009-11-14","cruzeiro",1,"gremio",1,0.5,"2009-11-14","cruzeiro","gremio",TRUE,2009,32
"2009-11-15","nautico",0,"flamengo",2,0,"2009-11-15","flamengo","nautico",FALSE,2009,32
"2009-11-15","barueri",3,"botafogo",0,1,"2009-11-15","barueri","botafogo",FALSE,2009,32
"2009-11-15","avai",3,"corinthians",1,1,"2009-11-15","avai","corinthians",FALSE,2009,32
"2009-11-15","internacional",3,"santos",1,1,"2009-11-15","internacional","santos",FALSE,2009,32
"2009-11-15","fluminense",2,"atletico-pr",1,1,"2009-11-15","fluminense","atletico-pr",FALSE,2009,32
"2009-11-15","goias",3,"santo-andre",1,1,"2009-11-15","goias","santo-andre",FALSE,2009,32
"2009-11-18","gremio",2,"palmeiras",0,1,"2009-11-18","gremio","palmeiras",FALSE,2009,32
"2009-11-21","corinthians",2,"nautico",3,0,"2009-11-21","nautico","corinthians",FALSE,2009,33
"2009-11-21","atletico-pr",1,"cruzeiro",1,0.5,"2009-11-21","atletico-pr","cruzeiro",TRUE,2009,33
"2009-11-22","botafogo",3,"sao-paulo",2,1,"2009-11-22","botafogo","sao-paulo",FALSE,2009,33
"2009-11-22","sport",0,"fluminense",3,0,"2009-11-22","fluminense","sport",FALSE,2009,33
"2009-11-22","santo-andre",4,"avai",2,1,"2009-11-22","santo-andre","avai",FALSE,2009,33
"2009-11-22","santos",4,"coritiba",0,1,"2009-11-22","santos","coritiba",FALSE,2009,33
"2009-11-22","flamengo",0,"goias",0,0.5,"2009-11-22","flamengo","goias",TRUE,2009,33
"2009-11-22","atletico-mg",0,"internacional",1,0,"2009-11-22","internacional","atletico-mg",FALSE,2009,33
"2009-11-22","vitoria",2,"barueri",1,1,"2009-11-22","vitoria","barueri",FALSE,2009,33
"2009-11-29","fluminense",4,"vitoria",0,1,"2009-11-29","fluminense","vitoria",FALSE,2009,33
"2009-11-29","santo-andre",5,"nautico",3,1,"2009-11-29","santo-andre","nautico",FALSE,2009,33
"2009-11-29","avai",2,"santos",2,0.5,"2009-11-29","avai","santos",TRUE,2009,34
"2009-11-29","gremio",4,"barueri",2,1,"2009-11-29","gremio","barueri",FALSE,2009,34
"2009-11-29","cruzeiro",4,"coritiba",1,1,"2009-11-29","cruzeiro","coritiba",FALSE,2009,34
"2009-11-29","sport",1,"internacional",2,0,"2009-11-29","internacional","sport",FALSE,2009,34
"2009-11-29","goias",4,"sao-paulo",2,1,"2009-11-29","goias","sao-paulo",FALSE,2009,34
"2009-11-29","palmeiras",3,"atletico-mg",1,1,"2009-11-29","palmeiras","atletico-mg",FALSE,2009,34
"2009-11-29","atletico-pr",2,"botafogo",0,1,"2009-11-29","atletico-pr","botafogo",FALSE,2009,34
"2009-11-29","corinthians",0,"flamengo",2,0,"2009-11-29","flamengo","corinthians",FALSE,2009,34
"2009-12-05","nautico",0,"avai",1,0,"2009-12-05","avai","nautico",FALSE,2009,34
"2009-12-05","atletico-mg",0,"corinthians",3,0,"2009-12-05","corinthians","atletico-mg",FALSE,2009,34
"2009-12-06","sao-paulo",4,"sport",0,1,"2009-12-06","sao-paulo","sport",FALSE,2009,34
"2009-12-06","internacional",4,"santo-andre",1,1,"2009-12-06","internacional","santo-andre",FALSE,2009,35
"2009-12-06","barueri",0,"atletico-pr",0,0.5,"2009-12-06","barueri","atletico-pr",TRUE,2009,35
"2009-12-06","coritiba",1,"fluminense",1,0.5,"2009-12-06","coritiba","fluminense",TRUE,2009,35
"2009-12-06","flamengo",2,"gremio",1,1,"2009-12-06","flamengo","gremio",FALSE,2009,35
"2009-12-06","vitoria",2,"goias",2,0.5,"2009-12-06","vitoria","goias",TRUE,2009,35
"2009-12-06","botafogo",2,"palmeiras",1,1,"2009-12-06","botafogo","palmeiras",FALSE,2009,35
"2009-12-06","santos",1,"cruzeiro",2,0,"2009-12-06","cruzeiro","santos",FALSE,2009,35
"2010-05-08","botafogo",3,"santos",3,0.5,"2010-05-08","botafogo","santos",TRUE,2010,1
"2010-05-08","atletico-go",0,"gremio",0,0.5,"2010-05-08","atletico-go","gremio",TRUE,2010,1
"2010-05-08","palmeiras",1,"vitoria",0,1,"2010-05-08","palmeiras","vitoria",FALSE,2010,1
"2010-05-09","flamengo",1,"sao-paulo",1,0.5,"2010-05-09","flamengo","sao-paulo",TRUE,2010,1
"2010-05-09","corinthians",2,"atletico-pr",1,1,"2010-05-09","corinthians","atletico-pr",FALSE,2010,1
"2010-05-09","internacional",1,"cruzeiro",2,0,"2010-05-09","cruzeiro","internacional",FALSE,2010,1
"2010-05-09","atletico-mg",2,"vasco",1,1,"2010-05-09","atletico-mg","vasco",FALSE,2010,1
"2010-05-09","ceara",1,"fluminense",0,1,"2010-05-09","ceara","fluminense",FALSE,2010,1
"2010-05-09","avai",6,"gremio-prudente",1,1,"2010-05-09","avai","gremio-prudente",FALSE,2010,1
"2010-05-09","guarani",1,"goias",0,1,"2010-05-09","guarani","goias",FALSE,2010,1
"2010-05-15","fluminense",1,"atletico-go",0,1,"2010-05-15","fluminense","atletico-go",FALSE,2010,2
"2010-05-15","gremio-prudente",4,"atletico-mg",0,1,"2010-05-15","gremio-prudente","atletico-mg",FALSE,2010,2
"2010-05-15","vitoria",1,"flamengo",1,0.5,"2010-05-15","vitoria","flamengo",TRUE,2010,2
"2010-05-16","santos",1,"ceara",1,0.5,"2010-05-16","santos","ceara",TRUE,2010,2
"2010-05-16","gremio",1,"corinthians",2,0,"2010-05-16","corinthians","gremio",FALSE,2010,2
"2010-05-16","goias",2,"internacional",3,0,"2010-05-16","internacional","goias",FALSE,2010,2
"2010-05-16","sao-paulo",1,"botafogo",2,0,"2010-05-16","botafogo","sao-paulo",FALSE,2010,2
"2010-05-16","vasco",0,"palmeiras",0,0.5,"2010-05-16","vasco","palmeiras",TRUE,2010,2
"2010-05-16","cruzeiro",2,"avai",2,0.5,"2010-05-16","cruzeiro","avai",TRUE,2010,2
"2010-05-16","atletico-pr",2,"guarani",2,0.5,"2010-05-16","atletico-pr","guarani",TRUE,2010,2
"2010-05-22","botafogo",3,"goias",0,1,"2010-05-22","botafogo","goias",FALSE,2010,2
"2010-05-22","palmeiras",4,"gremio",2,1,"2010-05-22","palmeiras","gremio",FALSE,2010,3
"2010-05-22","atletico-go",1,"santos",2,0,"2010-05-22","santos","atletico-go",FALSE,2010,3
"2010-05-23","corinthians",1,"fluminense",0,1,"2010-05-23","corinthians","fluminense",FALSE,2010,3
"2010-05-23","ceara",1,"vitoria",0,1,"2010-05-23","ceara","vitoria",FALSE,2010,3
"2010-05-23","internacional",0,"sao-paulo",2,0,"2010-05-23","sao-paulo","internacional",FALSE,2010,3
"2010-05-23","atletico-mg",3,"atletico-pr",1,1,"2010-05-23","atletico-mg","atletico-pr",FALSE,2010,3
"2010-05-23","avai",2,"vasco",0,1,"2010-05-23","avai","vasco",FALSE,2010,3
"2010-05-23","flamengo",3,"gremio-prudente",1,1,"2010-05-23","flamengo","gremio-prudente",FALSE,2010,3
"2010-05-23","guarani",2,"cruzeiro",2,0.5,"2010-05-23","guarani","cruzeiro",TRUE,2010,3
"2010-05-26","vitoria",4,"atletico-mg",3,1,"2010-05-26","vitoria","atletico-mg",FALSE,2010,3
"2010-05-26","gremio",3,"avai",0,1,"2010-05-26","gremio","avai",FALSE,2010,3
"2010-05-26","fluminense",2,"flamengo",1,1,"2010-05-26","fluminense","flamengo",FALSE,2010,4
"2010-05-26","sao-paulo",1,"palmeiras",0,1,"2010-05-26","sao-paulo","palmeiras",FALSE,2010,4
"2010-05-26","gremio-prudente",2,"corinthians",2,0.5,"2010-05-26","gremio-prudente","corinthians",TRUE,2010,4
"2010-05-26","cruzeiro",1,"botafogo",0,1,"2010-05-26","cruzeiro","botafogo",FALSE,2010,4
"2010-05-26","santos",3,"guarani",1,1,"2010-05-26","santos","guarani",FALSE,2010,4
"2010-05-27","vasco",3,"internacional",2,1,"2010-05-27","vasco","internacional",FALSE,2010,4
"2010-05-27","goias",0,"ceara",0,0.5,"2010-05-27","goias","ceara",TRUE,2010,4
"2010-05-27","atletico-pr",2,"atletico-go",1,1,"2010-05-27","atletico-pr","atletico-go",FALSE,2010,4
"2010-05-29","flamengo",1,"gremio",1,0.5,"2010-05-29","flamengo","gremio",TRUE,2010,4
"2010-05-29","palmeiras",0,"gremio-prudente",0,0.5,"2010-05-29","palmeiras","gremio-prudente",TRUE,2010,4
"2010-05-29","avai",0,"vitoria",0,0.5,"2010-05-29","avai","vitoria",TRUE,2010,4
"2010-05-30","corinthians",4,"santos",2,1,"2010-05-30","corinthians","santos",FALSE,2010,5
"2010-05-30","internacional",4,"atletico-pr",1,1,"2010-05-30","internacional","atletico-pr",FALSE,2010,5
"2010-05-30","atletico-mg",1,"fluminense",3,0,"2010-05-30","fluminense","atletico-mg",FALSE,2010,5
"2010-05-30","guarani",0,"sao-paulo",0,0.5,"2010-05-30","guarani","sao-paulo",TRUE,2010,5
"2010-05-30","ceara",1,"cruzeiro",0,1,"2010-05-30","ceara","cruzeiro",FALSE,2010,5
"2010-05-30","botafogo",1,"vasco",1,0.5,"2010-05-30","botafogo","vasco",TRUE,2010,5
"2010-05-30","atletico-go",1,"goias",3,0,"2010-05-30","goias","atletico-go",FALSE,2010,5
"2010-06-02","atletico-pr",3,"botafogo",2,1,"2010-06-02","atletico-pr","botafogo",FALSE,2010,5
"2010-06-02","fluminense",2,"vitoria",1,1,"2010-06-02","fluminense","vitoria",FALSE,2010,5
"2010-06-02","gremio-prudente",1,"atletico-go",0,1,"2010-06-02","gremio-prudente","atletico-go",FALSE,2010,5
"2010-06-02","ceara",2,"avai",0,1,"2010-06-02","ceara","avai",FALSE,2010,5
"2010-06-02","palmeiras",0,"flamengo",1,0,"2010-06-02","flamengo","palmeiras",FALSE,2010,6
"2010-06-02","goias",2,"sao-paulo",1,1,"2010-06-02","goias","sao-paulo",FALSE,2010,6
"2010-06-02","cruzeiro",0,"santos",0,0.5,"2010-06-02","cruzeiro","santos",TRUE,2010,6
"2010-06-03","gremio",2,"atletico-mg",1,1,"2010-06-03","gremio","atletico-mg",FALSE,2010,6
"2010-06-03","vasco",0,"guarani",1,0,"2010-06-03","guarani","vasco",FALSE,2010,6
"2010-06-03","corinthians",2,"internacional",0,1,"2010-06-03","corinthians","internacional",FALSE,2010,6
"2010-06-05","avai",0,"fluminense",3,0,"2010-06-05","fluminense","avai",FALSE,2010,6
"2010-06-05","vitoria",1,"atletico-pr",0,1,"2010-06-05","vitoria","atletico-pr",FALSE,2010,6
"2010-06-05","flamengo",1,"goias",2,0,"2010-06-05","goias","flamengo",FALSE,2010,6
"2010-06-06","sao-paulo",3,"gremio",1,1,"2010-06-06","sao-paulo","gremio",FALSE,2010,6
"2010-06-06","santos",4,"vasco",0,1,"2010-06-06","santos","vasco",FALSE,2010,6
"2010-06-06","botafogo",2,"corinthians",2,0.5,"2010-06-06","botafogo","corinthians",TRUE,2010,7
"2010-06-06","atletico-mg",0,"ceara",1,0,"2010-06-06","ceara","atletico-mg",FALSE,2010,7
"2010-06-06","internacional",1,"palmeiras",1,0.5,"2010-06-06","internacional","palmeiras",TRUE,2010,7
"2010-06-06","atletico-go",2,"cruzeiro",1,1,"2010-06-06","atletico-go","cruzeiro",FALSE,2010,7
"2010-06-06","guarani",1,"gremio-prudente",0,1,"2010-06-06","guarani","gremio-prudente",FALSE,2010,7
"2010-07-14","gremio",1,"vitoria",1,0.5,"2010-07-14","gremio","vitoria",TRUE,2010,7
"2010-07-14","atletico-pr",0,"cruzeiro",2,0,"2010-07-14","cruzeiro","atletico-pr",FALSE,2010,7
"2010-07-14","sao-paulo",1,"avai",2,0,"2010-07-14","avai","sao-paulo",FALSE,2010,7
"2010-07-14","flamengo",1,"botafogo",0,1,"2010-07-14","flamengo","botafogo",FALSE,2010,7
"2010-07-14","guarani",0,"internacional",3,0,"2010-07-14","internacional","guarani",FALSE,2010,7
"2010-07-14","goias",0,"vasco",0,0.5,"2010-07-14","goias","vasco",TRUE,2010,7
"2010-07-14","ceara",0,"corinthians",0,0.5,"2010-07-14","ceara","corinthians",TRUE,2010,8
"2010-07-15","palmeiras",2,"santos",1,1,"2010-07-15","palmeiras","santos",FALSE,2010,8
"2010-07-15","atletico-mg",3,"atletico-go",2,1,"2010-07-15","atletico-mg","atletico-go",FALSE,2010,8
