"","time","rating_sem_k","rating_com_k25","dia","ano"
"722","corinthians",1142.95471219567,1249.93803492075,"25/03/1982",1982
"723","corinthians",1142.8543207231,1247.03508830197,"28/03/1982",1982
"724","corinthians",1143.97303209943,1273.34717588236,"04/04/1982",1982
"725","corinthians",1142.06086423049,1229.94113340369,"14/04/1982",1982
"726","corinthians",1142.96593866298,1250.05003420382,"27/01/1983",1983
"727","corinthians",1142.27709191001,1230.82385560627,"30/01/1983",1983
"728","corinthians",1144.2919824185,1270.26002770753,"27/02/1983",1983
"729","corinthians",1143.72644902603,1255.87725372439,"06/03/1983",1983
"730","corinthians",1144.03179636195,1266.73617386947,"16/03/1983",1983
"731","corinthians",1143.84426250284,1260.98480312341,"22/03/1983",1983
"732","corinthians",1144.34801786085,1275.72889854708,"30/03/1983",1983
"733","corinthians",1144.65064453234,1286.41855478939,"10/04/1983",1983
"734","corinthians",1143.40959451674,1263.00994647049,"17/04/1983",1983
"735","corinthians",1143.23490767917,1266.63509790069,"23/04/1983",1983
"736","corinthians",1143.42960368928,1274.54365449745,"09/02/1984",1984
"737","corinthians",1143.43067692002,1274.93182774756,"12/02/1984",1984
"738","corinthians",1144.32635961131,1292.8374997822,"22/02/1984",1984
"739","corinthians",1144.13874077673,1286.86367707346,"29/02/1984",1984
"740","corinthians",1144.67291519968,1302.12362601549,"14/03/1984",1984
"741","corinthians",1144.47710077432,1293.99622235324,"18/03/1984",1984
"742","corinthians",1143.43964014163,1266.23122342373,"01/04/1984",1984
"743","corinthians",1143.34652388888,1262.1510318202,"07/04/1984",1984
"744","corinthians",1142.81544465465,1250.78750765517,"11/04/1984",1984
"745","corinthians",1143.76123425173,1281.81292186329,"22/04/1984",1984
"746","corinthians",1143.52495346943,1278.57583667374,"29/04/1984",1984
"747","corinthians",1143.38421870207,1284.53876726351,"20/05/1984",1984
"748","corinthians",1141.95154135686,1258.0638589596,"03/02/1985",1985
"749","corinthians",1143.04334842128,1287.15447399129,"14/02/1985",1985
"750","corinthians",1143.49163650101,1297.90003288546,"27/02/1985",1985
"751","corinthians",1144.69513007242,1326.57652091285,"06/03/1985",1985
"752","corinthians",1144.10549527669,1314.62666080678,"09/03/1985",1985
"753","corinthians",1144.10634732867,1314.65452123953,"13/03/1985",1985
"754","corinthians",1144.08401233043,1311.15508600318,"21/03/1985",1985
"755","corinthians",1144.0578081551,1310.8565291288,"24/03/1985",1985
"756","corinthians",1144.09521537118,1310.83544614801,"31/03/1985",1985
"757","corinthians",1143.63201644997,1303.95822847762,"10/04/1985",1985
"758","corinthians",1142.92702385226,1286.01039647135,"04/07/1985",1985
"759","corinthians",1142.33749776936,1270.52871061669,"07/07/1985",1985
"760","corinthians",1141.5580235971,1257.35477001235,"17/07/1985",1985
"761","corinthians",1142.11538499417,1273.61130632534,"07/09/1986",1986
"762","corinthians",1142.00911569113,1269.52502840845,"11/09/1986",1986
"763","corinthians",1141.94562494393,1258.80305647473,"18/09/1986",1986
"764","corinthians",1142.38575176725,1273.55801507784,"21/09/1986",1986
"765","corinthians",1142.69587976003,1279.11346588396,"24/09/1986",1986
"766","corinthians",1141.88944349922,1258.79544609265,"19/10/1986",1986
"767","corinthians",1142.93004247062,1281.49140610076,"26/10/1986",1986
"768","corinthians",1143.55336112601,1293.73846280582,"29/10/1986",1986
"769","corinthians",1143.34004561643,1288.35693004184,"09/11/1986",1986
"770","corinthians",1143.73274864105,1303.01065721664,"23/11/1986",1986
"771","corinthians",1143.84644266104,1302.85417280116,"29/11/1986",1986
"772","corinthians",1142.96918602383,1277.117424821,"10/12/1986",1986
"773","corinthians",1142.88172829072,1277.00930882077,"14/12/1986",1986
"774","corinthians",1143.15815878695,1282.59350629409,"01/02/1987",1987
"775","corinthians",1142.61319083332,1268.6243797571,"12/02/1987",1987
"776","corinthians",1140.79008063447,1225.5302193206,"23/09/1987",1987
